	symbol	direction	entry_price	exit_price	outcome	return_pct (%)	PnL ($)	entry_time	exit_time
403	UVXY	Long	117.35	119.158	TP hit	1.540690243	14.60690243	2025-03-04T17:29:00.000	2025-03-04T17:31:00.000
402	UVXY	Long	118.25	117.8366659	SL hit	-0.349542552	-4.295425524	2025-03-04T17:22:00.000	2025-03-04T17:26:00.000
401	UVXY	Long	121.2	120.4413838	SL hit	-0.62592093	-7.059209299	2025-03-04T16:50:00.000	2025-03-04T16:53:00.000
400	UVXY	Long	125.05	124.7336772	SL hit	-0.252957081	-3.329570805	2025-03-04T16:13:00.000	2025-03-04T16:14:00.000
399	UVXY	Long	119.05	118.8970723	SL hit	-0.128456688	-2.084566881	2025-03-04T13:42:00.000	2025-03-04T13:43:00.000
398	UVXY	Long	104	103.6865843	SL hit	-0.30136128	-3.813612795	2025-03-03T19:41:00.000	2025-03-03T19:42:00.000
397	UVXY	Long	103.9	105.3825719	TP hit	1.426921967	13.46921967	2025-03-03T19:04:00.000	2025-03-03T19:15:00.000
396	UVXY	Long	99.75	100.8336741	TP hit	1.086390058	10.06390058	2025-03-03T15:44:00.000	2025-03-03T15:46:00.000
395	UVXY	Short	101.9	102.3340687	SL hit	-0.425975182	-5.059751822	2025-03-03T14:57:00.000	2025-03-03T14:58:00.000
394	UVXY	Long	106.05	107.9735	TP hit	1.813767091	17.33767091	2025-02-28T18:38:00.000	2025-02-28T18:56:00.000
393	UVXY	Long	101.9	101.3996372	SL hit	-0.491033201	-5.71033201	2025-02-28T15:31:00.000	2025-02-28T16:00:00.000
392	UVXY	Long	95.6	97.7838147	TP hit	2.284325003	22.04325003	2025-02-27T15:23:00.000	2025-02-27T15:33:00.000
391	UVXY	Long	97.05	96.52735998	SL hit	-0.538526557	-6.185265573	2025-02-27T15:14:00.000	2025-02-27T15:16:00.000
390	UVXY	Long	98.05	97.76916486	SL hit	-0.286420336	-3.664203358	2025-02-26T19:23:00.000	2025-02-26T19:27:00.000
389	UVXY	Short	96.45	96.77505909	SL hit	-0.337023419	-4.170234186	2025-02-26T17:53:00.000	2025-02-26T17:58:00.000
388	UVXY	Short	95.2	95.35156521	SL hit	-0.159207148	-2.392071484	2025-02-26T17:36:00.000	2025-02-26T17:40:00.000
387	UVXY	Long	95.35	94.67476952	SL hit	-0.708159919	-7.881599189	2025-02-26T14:53:00.000	2025-02-26T15:12:00.000
386	UVXY	Long	96.81	96.38057309	SL hit	-0.443577015	-5.235770151	2025-02-26T14:48:00.000	2025-02-26T14:49:00.000
385	UVXY	Long	101.2	100.6073024	SL hit	-0.585669536	-6.656695365	2025-02-25T16:49:00.000	2025-02-25T16:50:00.000
384	UVXY	Long	100.78	103.7973982	TP hit	2.994044665	29.14044665	2025-02-25T15:44:00.000	2025-02-25T16:30:00.000
383	UVXY	Long	103.1	102.6083575	SL hit	-0.476859826	-5.568598262	2025-02-25T15:37:00.000	2025-02-25T15:38:00.000
382	UVXY	Long	94.65	94.06373123	SL hit	-0.619407044	-6.994070441	2025-02-24T16:26:00.000	2025-02-24T16:27:00.000
381	UVXY	Long	96.55	96.0308134	SL hit	-0.537738581	-6.17738581	2025-02-24T16:08:00.000	2025-02-24T16:17:00.000
380	UVXY	Short	88.6	89.10178551	SL hit	-0.566349335	-6.463493353	2025-02-20T14:59:00.000	2025-02-20T15:00:00.000
379	UVXY	Long	93.5	93.12517647	SL hit	-0.400880784	-4.808807842	2025-02-12T15:25:00.000	2025-02-12T15:38:00.000
378	UVXY	Long	94.05	93.71810512	SL hit	-0.352891948	-4.328919475	2025-02-07T17:12:00.000	2025-02-07T17:13:00.000
377	UVXY	Short	94.3	95.02009898	SL hit	-0.763625644	-8.436256442	2025-02-07T15:57:00.000	2025-02-07T16:01:00.000
376	UVXY	Short	96.85	95.7265	TP hit	1.160041301	10.80041301	2025-02-04T17:29:00.000	2025-02-04T17:52:00.000
375	UVXY	Long	96.94	96.59039994	SL hit	-0.360635509	-4.406355093	2025-02-04T15:32:00.000	2025-02-04T15:33:00.000
374	UVXY	Long	96.75	96.49910327	SL hit	-0.259324785	-3.393247848	2025-02-03T21:37:00.000	2025-02-03T21:38:00.000
373	UVXY	Long	95.8	96.80445151	TP hit	1.048488008	9.684880083	2025-02-03T19:18:00.000	2025-02-03T19:27:00.000
372	UVXY	Long	97.5	97.30872665	SL hit	-0.196177798	-2.761777982	2025-02-03T18:51:00.000	2025-02-03T18:55:00.000
371	UVXY	Long	99.15	98.81285998	SL hit	-0.340030274	-4.200302744	2025-02-03T18:14:00.000	2025-02-03T18:26:00.000
370	UVXY	Long	99.81	101.6240905	TP hit	1.81754386	17.3754386	2025-02-03T17:55:00.000	2025-02-03T18:02:00.000
369	UVXY	Long	99.29	98.90654131	SL hit	-0.386200716	-4.662007164	2025-02-03T17:25:00.000	2025-02-03T17:26:00.000
368	UVXY	Long	105.5	105.0251124	SL hit	-0.450130431	-5.301304305	2025-02-03T15:23:00.000	2025-02-03T15:24:00.000
367	UVXY	Long	105.4	106.0723757	SL hit	0.637927639	5.579276394	2025-02-03T09:01:00.000	2025-02-03T09:29:00.000
366	UVXY	Long	93	94.16512641	TP hit	1.252824099	11.72824099	2025-01-31T19:35:00.000	2025-01-31T19:37:00.000
365	UVXY	Short	93.15	93.63104636	SL hit	-0.516421214	-5.964212143	2025-01-31T18:35:00.000	2025-01-31T19:06:00.000
364	UVXY	Short	93.25	93.7887418	SL hit	-0.577739193	-6.57739193	2025-01-30T20:44:00.000	2025-01-30T20:45:00.000
363	UVXY	Long	94.12	95.32311652	TP hit	1.278279341	11.98279341	2025-01-29T18:32:00.000	2025-01-29T18:39:00.000
362	UVXY	Long	94.05	95.07917172	TP hit	1.094281463	10.14281463	2025-01-28T15:24:00.000	2025-01-28T15:29:00.000
361	UVXY	Long	97.23	96.62056861	SL hit	-0.626793573	-7.067935734	2025-01-28T15:01:00.000	2025-01-28T15:02:00.000
360	UVXY	Long	97.8	96.24888329	SL hit	-1.586008903	-16.66008903	2025-01-27T14:39:00.000	2025-01-28T09:15:00.000
359	UVXY	Long	103.4	102.9232045	SL hit	-0.461117499	-5.411174986	2025-01-27T12:46:00.000	2025-01-27T12:47:00.000
358	UVXY	Long	104.7	104.3226383	SL hit	-0.360421832	-4.404218321	2025-01-27T12:32:00.000	2025-01-27T12:35:00.000
357	UVXY	Long	106.55	106.1705128	SL hit	-0.35615879	-4.361587904	2025-01-27T12:02:00.000	2025-01-27T12:03:00.000
356	UVXY	Long	101.25	100.0740737	SL hit	-1.161408686	-12.41408686	2025-01-27T09:01:00.000	2025-01-27T09:21:00.000
355	UVXY	Long	108	109.4673968	TP hit	1.358700696	12.78700696	2025-01-14T21:08:00.000	2025-01-15T09:00:00.000
354	UVXY	Long	107.78	107.2318559	SL hit	-0.508576811	-5.885768109	2025-01-14T18:40:00.000	2025-01-14T18:43:00.000
353	UVXY	Long	111.79	111.3740941	SL hit	-0.372042109	-4.520421087	2025-01-14T17:44:00.000	2025-01-14T17:53:00.000
352	UVXY	Long	108.1	109.2808908	TP hit	1.092405883	10.12405883	2025-01-14T16:27:00.000	2025-01-14T16:29:00.000
351	UVXY	Short	109.5	110.045603	SL hit	-0.498267554	-5.78267554	2025-01-14T16:03:00.000	2025-01-14T16:04:00.000
350	UVXY	Short	109.55	109.8056124	SL hit	-0.233329474	-3.133294738	2025-01-14T14:58:00.000	2025-01-14T14:59:00.000
349	UVXY	Long	115.1	114.7565443	SL hit	-0.298397674	-3.783976743	2025-01-13T17:58:00.000	2025-01-13T17:59:00.000
348	UVXY	Long	118.76	117.988048	SL hit	-0.650010111	-7.300101114	2025-01-13T15:39:00.000	2025-01-13T15:47:00.000
347	UVXY	Long	111.51	111.093159	SL hit	-0.373814929	-4.538149294	2025-01-10T18:24:00.000	2025-01-10T18:28:00.000
346	UVXY	Long	107.32	107.3078705	SL hit	-0.011302193	-0.913021934	2025-01-08T18:03:00.000	2025-01-08T18:04:00.000
345	UVXY	Long	108.6	107.9939174	SL hit	-0.558087145	-6.380871455	2025-01-08T15:51:00.000	2025-01-08T15:52:00.000
344	UVXY	Long	110	109.8402004	SL hit	-0.145272343	-2.252723431	2025-01-08T15:37:00.000	2025-01-08T15:38:00.000
343	UVXY	Long	100.1	101.9213195	TP hit	1.8195	17.395	2025-01-07T16:00:00.000	2025-01-07T16:11:00.000
342	UVXY	Short	100	100.4843955	SL hit	-0.484395469	-5.643954689	2025-01-07T15:05:00.000	2025-01-07T15:07:00.000
341	UVXY	Long	97.75	97.27622238	SL hit	-0.484682988	-5.646829878	2025-01-06T20:59:00.000	2025-01-06T21:00:00.000
340	UVXY	Long	96.15	95.87380564	SL hit	-0.287253621	-3.672536211	2025-01-06T14:34:00.000	2025-01-06T15:08:00.000
339	UVXY	Short	97.9	96.88415056	TP hit	1.037639878	9.576398779	2025-01-06T14:19:00.000	2025-01-06T14:32:00.000
338	UVXY	Long	100.4	101.7515961	TP hit	1.346211291	12.66211291	2025-01-03T16:43:00.000	2025-01-03T17:14:00.000
337	UVXY	Short	103.85	102.5151427	TP hit	1.285370549	12.05370549	2025-01-03T16:14:00.000	2025-01-03T16:26:00.000
336	UVXY	Short	104.8	103.0775	TP hit	1.64360687	15.6360687	2025-01-03T15:22:00.000	2025-01-03T15:24:00.000
335	UVXY	Long	102.7	102.469715	SL hit	-0.224230732	-3.042307317	2025-01-03T15:05:00.000	2025-01-03T15:06:00.000
334	UVXY	Long	107.6	107.4032361	SL hit	-0.182866115	-2.628661148	2025-01-02T19:49:00.000	2025-01-02T19:51:00.000
333	UVXY	Long	108.9	108.5662142	SL hit	-0.306506726	-3.865067259	2025-01-02T19:25:00.000	2025-01-02T19:26:00.000
332	UVXY	Long	110	109.2312144	SL hit	-0.698896015	-7.788960154	2025-01-02T19:05:00.000	2025-01-02T19:22:00.000
331	UVXY	Long	103.65	103.4268043	SL hit	-0.215335941	-2.953359406	2025-01-02T16:25:00.000	2025-01-02T16:32:00.000
330	UVXY	Long	102.75	103.9016121	TP hit	1.120790345	10.40790345	2025-01-02T15:52:00.000	2025-01-02T15:53:00.000
329	UVXY	Long	101.7	101.3469447	SL hit	-0.347153659	-4.271536588	2025-01-02T14:55:00.000	2025-01-02T14:56:00.000
328	UVXY	Short	103.15	103.5366552	SL hit	-0.374847469	-4.548474685	2024-12-31T18:25:00.000	2024-12-31T18:27:00.000
327	UVXY	Long	101.15	100.5955915	SL hit	-0.548105273	-6.281052732	2024-12-31T17:59:00.000	2024-12-31T18:07:00.000
326	UVXY	Short	101.15	101.4717381	SL hit	-0.318080182	-3.980801815	2024-12-31T15:35:00.000	2024-12-31T16:04:00.000
325	UVXY	Short	101.7	101.9814591	SL hit	-0.276754311	-3.567543113	2024-12-31T15:10:00.000	2024-12-31T15:11:00.000
324	UVXY	Long	99.95	101.355	TP hit	1.405702851	13.25702851	2024-12-30T20:51:00.000	2024-12-30T20:56:00.000
323	UVXY	Long	100.4	99.73750707	SL hit	-0.659853517	-7.398535173	2024-12-30T16:37:00.000	2024-12-30T16:56:00.000
322	UVXY	Long	101.64	101.1669742	SL hit	-0.465393379	-5.453933792	2024-12-30T16:31:00.000	2024-12-30T16:34:00.000
321	UVXY	Long	106.4	105.7814282	SL hit	-0.581364451	-6.613644505	2024-12-30T15:59:00.000	2024-12-30T16:00:00.000
320	UVXY	Long	107.34	106.5798997	SL hit	-0.708123962	-7.881239625	2024-12-30T15:46:00.000	2024-12-30T15:56:00.000
319	UVXY	Long	108.75	108.6921951	SL hit	-0.053153961	-1.33153961	2024-12-30T15:40:00.000	2024-12-30T15:41:00.000
318	UVXY	Long	108.65	108.6255497	SL hit	-0.022503713	-1.025037134	2024-12-30T15:12:00.000	2024-12-30T15:13:00.000
317	UVXY	Long	99.2	100.7462794	TP hit	1.55874937	14.7874937	2024-12-27T21:01:00.000	2024-12-30T09:00:00.000
316	UVXY	Long	100.95	100.7042832	SL hit	-0.243404434	-3.234044343	2024-12-27T18:41:00.000	2024-12-27T18:42:00.000
315	UVXY	Long	102.55	102.0685156	SL hit	-0.46951186	-5.495118598	2024-12-27T18:01:00.000	2024-12-27T18:04:00.000
314	UVXY	Long	102.9	104.9665041	TP hit	2.008264463	19.28264463	2024-12-27T17:32:00.000	2024-12-27T17:36:00.000
313	UVXY	Long	100.1	102.94	TP hit	2.837162837	27.57162837	2024-12-27T16:30:00.000	2024-12-27T16:52:00.000
312	UVXY	Long	102.5	102.3515502	SL hit	-0.144829118	-2.248291179	2024-12-27T16:23:00.000	2024-12-27T16:24:00.000
311	UVXY	Long	103.21	102.8785733	SL hit	-0.321118767	-4.011187675	2024-12-27T15:42:00.000	2024-12-27T15:43:00.000
310	UVXY	Long	106.65	106.1782069	SL hit	-0.442375136	-5.223751363	2024-12-23T16:47:00.000	2024-12-23T16:52:00.000
309	UVXY	Long	107.65	107.3094572	SL hit	-0.31634257	-3.963425702	2024-12-23T16:36:00.000	2024-12-23T16:42:00.000
308	UVXY	Long	110.61	112.5134512	TP hit	1.720867209	16.40867209	2024-12-23T15:39:00.000	2024-12-23T15:44:00.000
307	UVXY	Short	112.35	112.4548282	SL hit	-0.093305037	-1.73305037	2024-12-23T14:47:00.000	2024-12-23T14:48:00.000
306	UVXY	Long	111.25	110.7339806	SL hit	-0.463837694	-5.438376944	2024-12-20T21:01:00.000	2024-12-20T21:02:00.000
305	UVXY	Short	114.4	114.7623824	SL hit	-0.316767854	-3.967678543	2024-12-20T20:31:00.000	2024-12-20T20:32:00.000
304	UVXY	Short	113.4	111.873423	TP hit	1.346187787	12.66187787	2024-12-20T20:22:00.000	2024-12-20T20:26:00.000
303	UVXY	Long	112.25	114.3122558	TP hit	1.83719893	17.5719893	2024-12-20T19:37:00.000	2024-12-20T19:52:00.000
302	UVXY	Short	116.8	117.1485562	SL hit	-0.298421398	-3.78421398	2024-12-20T18:17:00.000	2024-12-20T18:20:00.000
301	UVXY	Short	118.2	116.4372543	TP hit	1.491324587	14.11324587	2024-12-20T16:53:00.000	2024-12-20T16:58:00.000
300	UVXY	Long	117.95	117.5376902	SL hit	-0.349563243	-4.29563243	2024-12-20T16:33:00.000	2024-12-20T16:35:00.000
299	UVXY	Long	122.8	122.7233201	SL hit	-0.062442926	-1.424429257	2024-12-20T16:03:00.000	2024-12-20T16:04:00.000
298	UVXY	Long	124.6	124.0089855	SL hit	-0.474329432	-5.543294319	2024-12-20T15:53:00.000	2024-12-20T16:02:00.000
297	UVXY	Long	126.75	125.8993367	SL hit	-0.671134759	-7.51134759	2024-12-20T15:31:00.000	2024-12-20T15:32:00.000
296	UVXY	Long	135	133.6324979	SL hit	-1.012964505	-10.92964505	2024-12-20T14:57:00.000	2024-12-20T15:05:00.000
295	UVXY	Long	139.1	138.7785848	SL hit	-0.231067745	-3.110677452	2024-12-20T14:38:00.000	2024-12-20T14:39:00.000
294	UVXY	Long	142.25	142.0719167	SL hit	-0.12519038	-2.051903805	2024-12-20T14:09:00.000	2024-12-20T14:10:00.000
293	UVXY	Long	152.4	151.9283489	SL hit	-0.309482363	-3.894823625	2024-12-20T12:42:00.000	2024-12-20T12:43:00.000
292	UVXY	Long	135.55	134.4125315	SL hit	-0.83915049	-9.191504904	2024-12-19T20:23:00.000	2024-12-19T20:24:00.000
291	UVXY	Long	138.1	137.1905583	SL hit	-0.658538493	-7.385384926	2024-12-19T20:18:00.000	2024-12-19T20:22:00.000
290	UVXY	Long	129.51	131.750346	TP hit	1.72986331	16.4986331	2024-12-19T18:59:00.000	2024-12-19T19:10:00.000
289	UVXY	Long	131.5	130.8943586	SL hit	-0.460563797	-5.405637972	2024-12-19T18:49:00.000	2024-12-19T18:51:00.000
288	UVXY	Long	129.55	129.4171122	SL hit	-0.102576429	-1.825764292	2024-12-19T16:21:00.000	2024-12-19T16:22:00.000
287	UVXY	Long	126.23	128.4865363	TP hit	1.787638669	17.07638669	2024-12-19T15:50:00.000	2024-12-19T15:52:00.000
286	UVXY	Long	125	123.1908249	SL hit	-1.447340086	-15.27340086	2024-12-18T22:06:00.000	2024-12-18T22:08:00.000
285	UVXY	Short	102.4	103.186214	SL hit	-0.767787067	-8.477870665	2024-12-18T19:10:00.000	2024-12-18T19:11:00.000
284	UVXY	Short	101.2	101.5129773	SL hit	-0.30926614	-3.892661399	2024-11-27T15:17:00.000	2024-11-27T15:26:00.000
283	UVXY	Short	106.75	107.2614148	SL hit	-0.479077095	-5.590770948	2024-11-25T17:28:00.000	2024-11-25T17:42:00.000
282	UVXY	Long	103.15	102.7383434	SL hit	-0.399085438	-4.790854378	2024-11-25T09:01:00.000	2024-11-25T10:26:00.000
281	UVXY	Long	114.85	114.5180083	SL hit	-0.289065483	-3.69065483	2024-11-21T16:29:00.000	2024-11-21T16:31:00.000
280	UVXY	Long	115.9	115.3622025	SL hit	-0.464018569	-5.44018569	2024-11-21T15:55:00.000	2024-11-21T15:56:00.000
279	UVXY	Long	116.95	116.6471284	SL hit	-0.25897527	-3.3897527	2024-11-21T15:48:00.000	2024-11-21T15:54:00.000
278	UVXY	Long	112	111.445819	SL hit	-0.494804477	-5.748044767	2024-11-21T13:20:00.000	2024-11-21T14:15:00.000
277	UVXY	Long	115.6	115.1794442	SL hit	-0.363802592	-4.438025917	2024-11-21T11:09:00.000	2024-11-21T11:12:00.000
276	UVXY	Long	118.3	117.9514763	SL hit	-0.294610053	-3.746100525	2024-11-21T09:46:00.000	2024-11-21T09:58:00.000
275	UVXY	Long	114.45	113.8905373	SL hit	-0.488827195	-5.688271955	2024-11-20T20:34:00.000	2024-11-20T20:35:00.000
274	UVXY	Long	118.55	118.0613661	SL hit	-0.412175403	-4.921754029	2024-11-20T19:41:00.000	2024-11-20T19:42:00.000
273	UVXY	Long	116.8	118.9779323	TP hit	1.864668094	17.84668094	2024-11-20T17:33:00.000	2024-11-20T17:55:00.000
272	UVXY	Long	117.85	117.1247992	SL hit	-0.615359154	-6.95359154	2024-11-20T16:45:00.000	2024-11-20T16:47:00.000
271	UVXY	Long	115.9	117.2992073	TP hit	1.207253886	11.27253886	2024-11-20T16:01:00.000	2024-11-20T16:03:00.000
270	UVXY	Long	109.25	108.2722035	SL hit	-0.895008236	-9.750082363	2024-11-19T15:37:00.000	2024-11-19T15:52:00.000
269	UVXY	Long	113.65	112.9391398	SL hit	-0.625481946	-7.054819459	2024-11-19T14:13:00.000	2024-11-19T14:31:00.000
268	UVXY	Long	112.35	114.0956074	TP hit	1.553722693	14.73722693	2024-11-19T10:19:00.000	2024-11-19T11:24:00.000
267	UVXY	Long	103.8	103.4181157	SL hit	-0.367903971	-4.479039709	2024-11-18T15:31:00.000	2024-11-18T15:49:00.000
266	UVXY	Long	107.35	109.0145	TP hit	1.550535631	14.70535631	2024-11-18T14:44:00.000	2024-11-18T14:47:00.000
265	UVXY	Long	110.05	111.621	TP hit	1.42753294	13.4753294	2024-11-15T20:39:00.000	2024-11-15T20:44:00.000
264	UVXY	Long	111.15	110.7672358	SL hit	-0.34436729	-4.2436729	2024-11-15T20:18:00.000	2024-11-15T20:19:00.000
263	UVXY	Long	112.51	111.5553938	SL hit	-0.848463391	-9.284633915	2024-11-15T19:47:00.000	2024-11-15T20:17:00.000
262	UVXY	Long	105.05	106.6235485	TP hit	1.497904363	14.17904363	2024-11-15T15:51:00.000	2024-11-15T15:53:00.000
261	UVXY	Short	100.4	100.6621033	SL hit	-0.261059113	-3.41059113	2024-11-14T14:42:00.000	2024-11-14T14:47:00.000
260	UVXY	Short	112.4	112.8292645	SL hit	-0.381907931	-4.619079312	2024-11-06T15:53:00.000	2024-11-06T15:54:00.000
259	UVXY	Short	112.2	112.2660203	SL hit	-0.058841664	-1.388416639	2024-11-06T14:42:00.000	2024-11-06T14:43:00.000
258	UVXY	Long	141	140.4211842	SL hit	-0.410507687	-4.905076869	2024-11-04T15:50:00.000	2024-11-04T16:10:00.000
257	UVXY	Long	149.25	148.566593	SL hit	-0.457894155	-5.378941546	2024-10-31T19:04:00.000	2024-10-31T19:08:00.000
256	UVXY	Long	150.25	149.7749873	SL hit	-0.316148225	-3.96148225	2024-10-31T16:06:00.000	2024-10-31T16:07:00.000
255	UVXY	Long	149.35	148.7745818	SL hit	-0.385281695	-4.652816954	2024-10-31T15:22:00.000	2024-10-31T15:23:00.000
254	UVXY	Long	145.9	147.6485	TP hit	1.198423578	11.18423578	2024-10-31T14:21:00.000	2024-10-31T14:26:00.000
253	UVXY	Long	143.3	142.530205	SL hit	-0.537191178	-6.171911783	2024-10-31T12:01:00.000	2024-10-31T12:29:00.000
252	UVXY	Short	135.8	136.3070262	SL hit	-0.373362473	-4.533624731	2024-10-30T12:08:00.000	2024-10-30T13:19:00.000
251	UVXY	Long	141	140.4524844	SL hit	-0.388308965	-4.683089654	2024-10-23T18:26:00.000	2024-10-23T18:33:00.000
250	UVXY	Short	138.35	136.576359	TP hit	1.281995662	12.01995662	2024-10-17T14:07:00.000	2024-10-17T14:25:00.000
249	UVXY	Long	138.95	138.4250178	SL hit	-0.377820944	-4.57820944	2024-10-16T14:19:00.000	2024-10-16T14:33:00.000
248	UVXY	Long	141.62	143.4522588	TP hit	1.293785311	12.13785311	2024-10-10T14:12:00.000	2024-10-10T14:26:00.000
247	UVXY	Short	145.25	145.8874889	SL hit	-0.438890778	-5.188907776	2024-10-10T13:48:00.000	2024-10-10T13:49:00.000
246	UVXY	Long	146.8	146.2270425	SL hit	-0.390298052	-4.70298052	2024-10-08T13:58:00.000	2024-10-08T14:02:00.000
245	UVXY	Long	153.45	153.1301349	SL hit	-0.208449066	-2.88449066	2024-10-07T19:53:00.000	2024-10-07T19:54:00.000
244	UVXY	Long	150.85	152.6298201	TP hit	1.179860881	10.99860881	2024-10-07T19:10:00.000	2024-10-07T19:28:00.000
243	UVXY	Long	138.2	139.769229	TP hit	1.135476879	10.55476879	2024-10-04T13:42:00.000	2024-10-04T13:56:00.000
242	UVXY	Long	138.6	137.9076189	SL hit	-0.499553457	-5.795534573	2024-10-04T12:36:00.000	2024-10-04T12:37:00.000
241	UVXY	Long	140.75	140.1718581	SL hit	-0.410758039	-4.90758039	2024-10-03T15:31:00.000	2024-10-03T15:41:00.000
240	UVXY	Long	141.52	141.0365496	SL hit	-0.341612767	-4.216127668	2024-10-03T15:25:00.000	2024-10-03T15:30:00.000
239	UVXY	Long	139.65	139.1837656	SL hit	-0.333859255	-4.138592549	2024-10-03T13:58:00.000	2024-10-03T13:59:00.000
238	UVXY	Long	135.5	137.437	TP hit	1.429520295	13.49520295	2024-10-02T18:01:00.000	2024-10-02T18:28:00.000
237	UVXY	Long	135.35	136.9250819	TP hit	1.163710273	10.83710273	2024-10-02T15:20:00.000	2024-10-02T15:22:00.000
