variant,trades,long_trades,short_trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,max_drawdown_pct,sharpe_ratio,basket,entry_time,exit_time,threshold_pct,breadth_min
mega_entry0929_exit0945_thr10_b60,168,105,63,7.142857142857142,-0.11060031930619543,-0.11034941775948315,-16.97181049948221,-16.97181049948221,-14.784803818581196,mega,09:29,0945,0.1,0.6
mega_entry0929_exit1000_thr15_b60,164,104,60,14.02439024390244,-0.11510013378821163,-0.11488810493268875,-17.21978228981611,-17.252505418594666,-12.810388062194823,mega,09:29,1000,0.15,0.6
mega_entry0930_exit0945_thr15_none,229,138,91,13.100436681222707,-0.08517718627544875,-0.08159545614091261,-17.737365829171313,-17.737365829171313,-12.881742661631307,mega,09:30,0945,0.15,
mega_entry0930_exit1600_thr50_none,73,47,26,34.24657534246575,-0.262394749716984,-0.2848340843916474,-17.755949025879048,-19.470447364224142,-2.221102342899549,mega,09:30,1600,0.5,
mega_entry0929_exit0945_thr15_b55,169,109,60,6.508875739644971,-0.11582866610098169,-0.11464610772030859,-17.79427732317901,-17.79427732317901,-15.314213883589925,mega,09:29,0945,0.15,0.55
mega_entry0930_exit1600_thr40_none,106,70,36,38.67924528301887,-0.18118012219545127,-0.22933496659589875,-17.884640118301952,-20.443885038068522,-1.9492636676005393,mega,09:30,1600,0.4,
mega_entry0930_exit1100_thr20_none,220,135,85,26.81818181818182,-0.09012737050111568,-0.08096721152915702,-18.08363130079439,-18.08363130079439,-4.217635909811076,mega,09:30,1100,0.2,
mega_entry0930_exit1000_thr15_none,239,145,94,18.828451882845187,-0.08433419220029365,-0.0832990234890451,-18.27420484217135,-18.37897371290268,-11.368952751509775,mega,09:30,1000,0.15,
mega_entry0929_exit1000_thr10_b60,177,111,66,14.689265536723164,-0.1143399872275922,-0.11498327759197557,-18.340723436873873,-18.340723436873873,-13.195982845766054,mega,09:29,1000,0.1,0.6
mega_entry0929_exit1100_thr20_b55,168,104,64,21.428571428571427,-0.1202164605350441,-0.12405972328713644,-18.367893189266304,-18.367893189266304,-4.847047474459987,mega,09:29,1100,0.2,0.55
mega_entry0929_exit1100_thr30_none,164,101,63,18.902439024390244,-0.12574224214507654,-0.12105916495434788,-18.723854498107016,-18.723854498107016,-4.670612437593178,mega,09:29,1100,0.3,
mega_entry0929_exit0945_thr25_none,174,108,66,6.896551724137931,-0.12062444757386216,-0.11890213644248016,-18.950656172508918,-18.950656172508918,-14.903085288807896,mega,09:29,0945,0.25,
mega_entry0930_exit1600_thr20_b60,142,86,56,42.25352112676056,-0.14333183762789722,-0.14945953349181135,-18.970429143657096,-24.113663742619064,-1.758444822764664,mega,09:30,1600,0.2,0.6
mega_entry0929_exit1000_thr15_b55,183,116,67,14.207650273224044,-0.11762396617612585,-0.11780074774575755,-19.386124141012452,-19.45904118514227,-13.822793517290723,mega,09:29,1000,0.15,0.55
mega_entry0930_exit0945_thr10_none,264,154,110,13.257575757575758,-0.08313365312852294,-0.08160752335421899,-19.72315105826591,-19.72315105826591,-13.876769718367129,mega,09:30,0945,0.1,
mega_entry0929_exit1100_thr15_b60,177,112,65,18.64406779661017,-0.12428333682388276,-0.12829393713195347,-19.826538979812547,-19.826538979812547,-5.289684731631744,mega,09:29,1100,0.15,0.6
mega_entry0929_exit0945_thr10_b55,191,121,70,6.282722513089005,-0.11583821060328746,-0.11780427288496031,-19.865639825117952,-19.865639825117952,-16.819385084796007,mega,09:29,0945,0.1,0.55
mega_entry0929_exit1000_thr25_none,188,117,71,15.425531914893616,-0.11817530590171456,-0.11647675816137892,-19.942599740970422,-20.024521023442233,-14.0093809322267,mega,09:29,1000,0.25,
mega_entry0930_exit1000_thr10_none,275,161,114,18.181818181818183,-0.08340149429747827,-0.0832990234890451,-20.51647718436148,-20.51647718436148,-12.402039055729986,mega,09:30,1000,0.1,
mega_entry0930_exit1600_thr15_b60,161,100,61,41.61490683229814,-0.13970492421916605,-0.15040600797934006,-20.701918469347802,-25.210917988155146,-1.9162073478771129,mega,09:30,1600,0.15,0.6
mega_entry0930_exit1600_thr30_b55,111,64,47,38.73873873873874,-0.20845958581683116,-0.1732714415860403,-21.10098003300879,-23.720445525077793,-2.2281466734605915,mega,09:30,1600,0.3,0.55
mega_entry0930_exit1600_thr25_b55,128,76,52,39.84375,-0.18152613235145204,-0.17292109280035767,-21.21543274311276,-23.49379781969354,-2.137304125382221,mega,09:30,1600,0.25,0.55
mega_entry0929_exit1000_thr10_b55,202,127,75,14.356435643564355,-0.11806179567007298,-0.12264690858551852,-21.239332636741015,-21.239332636741015,-14.727442540125324,mega,09:29,1000,0.1,0.55
mega_entry0929_exit1600_thr50_none,82,54,28,35.36585365853659,-0.2917732772965166,-0.26996411659702335,-21.621958052543143,-22.90255975777645,-2.656834645570313,mega,09:29,1600,0.5,
mega_entry0929_exit1600_thr40_none,120,81,39,40.833333333333336,-0.19849690080642743,-0.23591212663554229,-21.631046938782827,-24.538143284084903,-2.3059395087294305,mega,09:29,1600,0.4,
mega_entry0929_exit1600_thr30_b55,125,76,49,40.8,-0.1907903062903135,-0.19058774679760127,-21.691441235225305,-23.703109851194025,-2.2110481408800027,mega,09:29,1600,0.3,0.55
mega_entry0930_exit1100_thr15_none,258,155,103,25.1937984496124,-0.09449012760201497,-0.08096721152915702,-21.73403645476689,-21.73403645476689,-5.060754098284,mega,09:30,1100,0.15,
mega_entry0929_exit1600_thr20_b60,163,103,60,42.944785276073624,-0.14931820578999858,-0.1645789634217819,-22.180719495125288,-26.47083880296369,-2.024899809418872,mega,09:29,1600,0.2,0.6
mega_entry0929_exit1100_thr10_b60,198,125,73,17.67676767676768,-0.12685119709234968,-0.12833526278105623,-22.29144781271597,-22.29144781271597,-5.969950619171034,mega,09:29,1100,0.1,0.6
mega_entry0929_exit1100_thr15_b55,198,125,73,19.19191919191919,-0.1271361399908733,-0.12830826023091035,-22.33612120709596,-22.33612120709596,-5.949324617492627,mega,09:29,1100,0.15,0.55
mega_entry0929_exit0945_thr20_none,219,139,80,6.8493150684931505,-0.11917222915939203,-0.11780427288496031,-22.991353012504646,-22.991353012504646,-17.60164410535471,mega,09:29,0945,0.2,
mega_entry0929_exit1100_thr25_none,201,123,78,18.90547263681592,-0.13168798671947987,-0.12211832990869576,-23.348779223810425,-23.348779223810425,-5.802294388391939,mega,09:29,1100,0.25,
mega_entry0929_exit1000_thr20_none,234,147,87,14.529914529914532,-0.11679973096503604,-0.1149851637354059,-23.93777470778292,-24.00657468271461,-15.90599453043548,mega,09:29,1000,0.2,
mega_entry0930_exit1100_thr10_none,300,175,125,25.333333333333336,-0.0912261489142344,-0.08096721152915702,-24.04382725797617,-24.04382725797617,-5.55756910333598,mega,09:30,1100,0.1,
mega_entry0929_exit1600_thr25_b55,144,89,55,40.97222222222222,-0.18711567755235198,-0.19245655063618516,-24.12744721946032,-25.647585017523134,-2.3755210388722423,mega,09:29,1600,0.25,0.55
mega_entry0929_exit1100_thr10_b55,224,142,82,18.75,-0.12719601752220494,-0.12833526278105623,-24.87498220017248,-24.87498220017248,-6.640002060929407,mega,09:29,1100,0.1,0.55
mega_entry0930_exit1600_thr10_b60,177,110,67,40.67796610169492,-0.1591891368101767,-0.15813393299538342,-25.139920201481193,-26.94313251582402,-2.289846658818443,mega,09:30,1600,0.1,0.6
mega_entry0929_exit1600_thr15_b60,191,122,69,41.361256544502616,-0.15166729155555,-0.1645789634217819,-25.746162012827277,-28.339372415987206,-2.321526624963372,mega,09:29,1600,0.15,0.6
mega_entry0929_exit1100_thr20_none,253,158,95,19.76284584980237,-0.12551916531743568,-0.12,-27.305095530290135,-27.305095530290135,-6.656102035437369,mega,09:29,1100,0.2,
mega_entry0929_exit0945_thr15_none,262,165,97,6.488549618320611,-0.12198010125729208,-0.12,-27.37809148505962,-27.37809148505962,-20.560940756258653,mega,09:29,0945,0.15,
mega_entry0930_exit1600_thr20_b55,160,97,63,39.375,-0.1980538850383749,-0.17466486951775767,-27.714329492358726,-30.054805046889754,-2.6129394197442135,mega,09:30,1600,0.2,0.55
mega_entry0929_exit1000_thr15_none,276,172,104,13.043478260869565,-0.11984778056531749,-0.12078956510753958,-28.189848662816097,-28.25480254225965,-18.135968943907603,mega,09:29,1000,0.15,
mega_entry0930_exit1600_thr30_none,155,94,61,39.35483870967742,-0.21071326970785778,-0.1732714415860403,-28.37020689841364,-31.04573753603015,-2.817838851917077,mega,09:30,1600,0.3,
mega_entry0930_exit1600_thr15_b55,181,112,69,39.226519337016576,-0.18482177072147501,-0.17605829744947504,-28.997684911622713,-30.811541351562845,-2.70857518296394,mega,09:30,1600,0.15,0.55
mega_entry0930_exit1600_thr25_none,189,115,74,41.269841269841265,-0.18051606198287132,-0.15813393299538342,-29.464358041748216,-31.706191308345478,-2.772181224895652,mega,09:30,1600,0.25,
mega_entry0929_exit0945_thr10_none,301,183,118,6.976744186046512,-0.121061203768575,-0.1219598620257133,-30.562815374533347,-30.562815374533347,-22.355021693864725,mega,09:29,0945,0.1,
mega_entry0929_exit1600_thr10_b60,212,135,77,40.09433962264151,-0.17073109965213584,-0.1750619290241361,-30.988921089309695,-31.343023340676613,-2.7522982041414106,mega,09:29,1600,0.1,0.6
mega_entry0929_exit1600_thr20_b55,181,114,67,40.331491712707184,-0.20045709867303613,-0.19058774679760127,-31.002503734223463,-32.695116202799156,-2.884275872757136,mega,09:29,1600,0.2,0.55
mega_entry0929_exit1000_thr10_none,316,189,127,12.658227848101266,-0.12003265548764834,-0.12078956510753958,-31.594393207706727,-31.594393207706727,-19.742678666008892,mega,09:29,1000,0.1,
mega_entry0929_exit1600_thr30_none,177,111,66,41.80790960451977,-0.21167002347645592,-0.1826095667418003,-31.784474212642376,-34.14394995280728,-3.0700306670374786,mega,09:29,1600,0.3,
mega_entry0929_exit1100_thr15_none,303,186,117,18.81188118811881,-0.12872240744191546,-0.12155862778409288,-32.39479401765367,-32.39479401765367,-7.939899982863369,mega,09:29,1100,0.15,
mega_entry0930_exit1600_thr10_b55,203,126,77,38.91625615763547,-0.19331654563925882,-0.18460748419000023,-33.0644293675632,-33.52700428497689,-2.987534669334936,mega,09:30,1600,0.1,0.55
mega_entry0929_exit1600_thr15_b55,214,136,78,39.25233644859813,-0.1936047577304578,-0.18659865676970078,-34.51174281906258,-35.437111020243286,-3.162287734320186,mega,09:29,1600,0.15,0.55
mega_entry0929_exit1600_thr25_none,215,134,81,42.7906976744186,-0.19762536046622742,-0.1816968393590378,-35.19156453844109,-36.97853597955022,-3.275007127037694,mega,09:29,1600,0.25,
mega_entry0929_exit1100_thr10_none,355,211,144,18.591549295774648,-0.12790377100172495,-0.1220307454866697,-36.59402774075189,-36.59402774075189,-9.030556603655207,mega,09:29,1100,0.1,
mega_entry0930_exit1600_thr20_none,234,144,90,40.17094017094017,-0.19981336846415176,-0.16535233850502923,-37.954937966405375,-40.140909383801585,-3.4339007455767536,mega,09:30,1600,0.2,
mega_entry0929_exit1600_thr10_b55,241,153,88,38.589211618257266,-0.2035235979190612,-0.19432535447476906,-39.39302101754092,-39.57075331955031,-3.5106870609317746,mega,09:29,1600,0.1,0.55
mega_entry0930_exit1600_thr15_none,274,165,109,40.14598540145985,-0.18254911976996044,-0.1564821587286413,-39.980685449754084,-41.44885278286833,-3.5637646818918918,mega,09:30,1600,0.15,
mega_entry0929_exit1600_thr20_none,270,170,100,41.85185185185185,-0.20651246896885306,-0.17829757697485282,-43.35748605183789,-45.135758886799756,-3.897869410585742,mega,09:29,1600,0.2,
mega_entry0929_exit1600_thr15_none,324,200,124,41.358024691358025,-0.19207395752001843,-0.16423963048412193,-46.963011989449,-48.194473419840314,-4.150812494569244,mega,09:29,1600,0.15,
mega_entry0930_exit1600_thr10_none,317,185,132,39.11671924290221,-0.199414957749615,-0.17315622942132064,-47.49676129761634,-48.137287752396105,-4.169266801151634,mega,09:30,1600,0.1,
mega_entry0929_exit1600_thr10_none,377,225,152,40.318302387267906,-0.20446726598148615,-0.18153539116551254,-54.379498753341224,-54.51328263172489,-4.754136781070028,mega,09:29,1600,0.1,
