symbol,event_time_et,reaction_date,timing,surprise_pct,eps_estimate,reported_eps,prev_close,open_px,close_px,gap_pct,open_to_close_pct,confirm5_close_from_open_pct,confirm15_close_from_open_pct,confirm30_close_from_open_pct,open_to_30m_pct,open_to_60m_pct,first30_high_from_open_pct,first30_low_from_open_pct,afterhours_high_from_prev_close_pct,afterhours_low_from_prev_close_pct,entry5_close,entry15_close,entry30_close,late_equilibrium_px,session_peak_px,session_peak_time,session_trough_px,session_trough_time,peak_vs_equilibrium_pct,trough_vs_equilibrium_pct,peak_vs_prev_close_pct,trough_vs_prev_close_pct,close_vs_prev_close_pct,close_vs_peak_pct,close_vs_trough_pct,overshoot_dump_label,overshoot_rebound_label,session_close_px,failed_reclaim_return_pct,wave_best_return_pct,wave_robust_return_pct,short_only_return_pct
APP,2025-11-05T16:00:00,2025-11-06,amc,2.61,2.39,2.45,607.87,663.0,631.96,9.06937338575682,-4.68174962292609,-0.6033182503770718,-1.2066365007541435,-0.4524886877828038,-0.4524886877828038,-0.4720965309200631,0.0,-1.2066365007541435,9.562899962162952,-1.4246467172257191,659.0,655.0,660.0,621.99,674.49,2025-11-06T13:00:00,607.23,2025-11-06T14:56:00,8.440650171224618,-2.373028505281438,10.959580173392336,-0.1052856696333037,3.9630184085412967,-6.305504899998516,4.072591933863623,True,False,631.96,,,,
ARM,2025-11-05T16:00:00,2025-11-06,amc,17.7,0.33,0.39,158.53,169.31,156.4867,6.799974768182682,-7.573858602563344,0.407536471561043,0.407536471561043,0.3425668891382516,0.3425668891382516,-0.1830960959187333,0.4606934026342157,0.0,11.0199962152274,-0.3280136251813559,170.0,170.0,169.89,159.85,170.25,2025-11-06T13:00:00,155.78,2025-11-06T15:59:00,6.506099468251492,-2.5461370034407182,7.392922475241281,-1.7346874408629254,-1.2889043083328056,-8.084170337738616,0.4536525869816454,True,False,156.4867,,,,
DASH,2025-11-05T16:00:00,2025-11-06,amc,2.18,1.25,1.28,236.115,215.3,201.805,-8.815619507443406,-6.267998142127262,0.0,0.0,0.3529958197863392,0.3529958197863392,0.8964235949837418,0.450534138411518,-0.0046446818393053,4.309340787328209,-19.06486246108888,215.3,215.3,216.06,202.94,218.0,2025-11-06T13:00:00,198.64,2025-11-06T15:05:00,7.420912585000483,-2.118852862915155,-7.672108929970567,-15.871503292886946,-14.531054782627104,-7.428899082568807,1.5933346757954103,True,False,201.805,,,,
DDOG,2025-11-06T07:00:00,2025-11-06,bmo,20.33,0.46,0.55,157.36,156.9,188.545,-0.2923233350279663,20.1688973868706,0.0,0.0,0.0,0.0,0.6182281708094317,,,-0.8642602948652822,-1.499745805795638,156.9,156.9,156.9,187.5845,191.94,2025-11-06T13:25:00,155.61,2025-11-06T13:00:00,2.3218869362873877,-17.045384879880785,21.975088967971512,-1.1120996441281172,19.81761565836297,-1.7687819110138614,21.16509221772378,False,False,188.545,,,0.239,
FTNT,2025-11-05T16:00:00,2025-11-06,amc,16.91,0.63,0.74,84.05,78.0,79.9,-7.198096371207607,2.435897435897449,0.0,-0.2051282051282021,-0.0897435897435849,-0.0897435897435849,0.2564102564102555,0.4358974358974476,-0.3717948717948838,4.759071980963703,-10.725877453896492,78.0,77.84,77.93,79.91,80.8,2025-11-06T15:20:00,74.53,2025-11-06T13:00:00,1.1137529720935957,-6.73257414591415,-3.866745984533016,-11.326591314693635,-4.937537180249841,-1.1138613861386035,7.205152287669403,False,False,79.9,,,,
QCOM,2025-11-05T16:00:00,2025-11-06,amc,4.32,2.88,3.0,174.03,173.48,170.38,-0.3160374648049302,-1.7869495042656225,-0.1037583583121892,-0.2478671893013428,-0.4207977864883472,-0.4207977864883472,-0.9511182845284628,0.005764353239579,-0.4207977864883472,4.19467907831983,-2.7236683330460365,173.3,173.05,172.75,173.4,177.06,2025-11-06T13:34:00,169.62,2025-11-06T15:54:00,2.110726643598615,-2.179930795847751,1.7410791242889134,-2.534045854163069,-2.097339539159915,-3.772732407093649,0.4480603702393448,False,False,170.38,,,,
MCHP,2025-11-06T16:00:00,2025-11-07,amc,4.93,0.33,0.35,59.29,56.65,52.76,-4.452690166975881,-6.866725507502203,0.0,0.0,0.0,0.0,0.0,,,0.7083825265643551,-11.92443919716647,56.65,56.65,56.65,53.38,56.67,2025-11-07T11:35:00,52.22,2025-11-07T15:55:00,6.163357062570252,-2.173098538778573,-4.418957665710909,-11.92443919716647,-11.01366166301232,-6.899594141521092,1.034086556874758,True,False,52.76,,,,
MNST,2025-11-06T16:00:00,2025-11-07,amc,13.36,0.48,0.54,66.78,68.7,71.52,2.875112309074579,4.104803493449771,0.0,0.0,-0.917030567685606,-0.917030567685606,-0.917030567685606,0.0,0.0,4.672057502246196,-1.8568433662773165,68.7,68.7,68.07,71.42,72.62,2025-11-07T14:54:00,67.6848,2025-11-07T13:00:00,1.6802016241949105,-5.229907588910676,8.745133273435158,1.3548966756513847,7.097933513027854,-1.5147342329936753,5.666264803914611,False,False,71.52,,,,
TTWO,2025-11-06T16:00:00,2025-11-07,amc,80.24,0.93,1.68,255.16,241.0,231.95,-5.54945916287819,-3.75518672199171,1.0539419087136848,-0.087136929460585,-0.087136929460585,-0.087136929460585,0.1244813278008294,1.0539419087136848,-1.2448132780082943,4.8361812196269005,-18.482520771280765,243.54,240.79,240.79,231.83,243.56,2025-11-07T14:36:00,229.69,2025-11-07T15:32:00,5.059742052365945,-0.92309019540181,-4.546167110832422,-9.981972095939806,-9.096253331243142,-4.766792576777801,0.9839348687361138,True,False,231.95,,,,
CSCO,2025-11-12T16:00:00,2025-11-13,amc,1.82,0.98,1.0,72.04,77.93,76.12,8.176013325930032,-2.3225972026177377,0.1796484024124023,-0.2309765173874045,0.2181444886436345,0.2181444886436345,-0.0769921724624644,0.4491210060310502,-0.3079686898498801,10.285952248750686,-0.1249305941143807,78.07,77.75,78.1,76.33,78.73,2025-11-13T12:35:00,73.17,2025-11-13T13:41:00,3.1442421066422144,-4.139918773745577,9.28650749583564,1.56857301499167,5.663520266518596,-3.3151276514670425,4.031706983736516,True,False,76.12,,,,
AMAT,2025-11-13T16:00:00,2025-11-14,amc,3.65,2.09,2.17,224.57,211.31,223.4,-5.904617713853133,5.721451895319674,0.1230419762434209,-0.1183095925417654,-0.1183095925417654,-0.1183095925417654,0.0094647674033554,0.1230419762434209,-0.1183095925417654,2.5381840851405046,-6.305383622033222,211.57,211.06,211.06,218.73,223.68,2025-11-14T16:00:00,201.25,2025-11-14T14:28:00,2.2630640515704403,-7.991587802313349,-0.3963129536447396,-10.38428997639934,-0.5209956806340954,-0.1251788268955667,11.006211180124236,False,False,223.4,,,,
PDD,2025-11-18T05:00:00,2025-11-18,bmo,27.22,16.57,21.08,129.83,129.51,121.12,-0.2464761611338017,-6.478264226700636,-0.0077214114740153,0.3629063392788234,0.6485985638174707,0.6485985638174707,3.505520809203944,0.6563199752914972,-0.0077214114740153,-0.1463452206732052,-0.7933451436493932,129.5,129.98,130.35,121.77,134.83,2025-11-18T10:30:00,120.6,2025-11-18T15:16:00,10.725137554405851,-0.960827790096086,3.851190017715478,-7.109296772702778,-6.708773010860359,-10.168360157235046,0.4311774461028372,True,False,121.12,,,,
NVDA,2025-11-19T16:00:00,2025-11-20,amc,3.46,1.26,1.3,186.15,196.9,191.84,5.774912704807944,-2.56983240223464,-0.1015744032503929,-0.2996444895886241,-0.4824784154393136,-0.4824784154393136,-0.6703910614525133,0.1422041645505301,-0.6196038598273224,6.67741069030352,-1.7942519473542862,196.7,196.31,195.95,193.9,198.47,2025-11-20T13:01:00,191.79,2025-11-20T16:00:00,2.356884992264052,-1.0881897885508085,6.61831856030084,3.0298146655922675,3.056674724684383,-3.3405552476444837,0.0260701809270624,False,False,191.84,,,,
PANW,2025-11-19T16:00:00,2025-11-20,amc,4.36,0.89,0.93,201.395,191.6,192.9489,-4.8635765535390725,0.7040187891440564,0.0,0.0,0.0,0.0,-0.3653444676409156,0.0,-0.0991649269311056,5.514039573971541,-7.341294471064319,191.6,191.6,191.6,195.365,199.92,2025-11-20T14:27:00,190.9,2025-11-20T10:37:00,2.331533283853293,-2.2854656668287565,-0.7323915688075777,-5.211152213312154,-4.193798257156334,-3.486944777911149,1.0732844421162957,False,False,192.9489,,,,
WMT,2025-11-20T06:00:00,2025-11-20,bmo,28.79,0.6,0.77,99.76,100.89,106.34,1.1327185244586868,5.401922886311827,0.0,0.1288532064624759,0.1288532064624759,0.1288532064624759,-0.2081474873624644,0.0,0.0,1.4534883720930036,1.2830793905372897,100.89,101.02,101.02,106.2,106.93,2025-11-20T15:37:00,97.5,2025-11-20T12:05:00,0.6873822975517863,-8.192090395480234,7.187249398556528,-2.265437048917407,6.595829991980762,-0.5517628354998583,9.066666666666666,False,False,106.34,,,,
CPRT,2025-11-20T16:00:00,2025-11-21,amc,5.09,0.39,0.41,41.585,39.8,39.775,-4.292413129734285,-0.0628140703517576,0.0,0.0,-0.0502512562813972,-0.0502512562813972,-0.0502512562813972,0.0,0.0,0.1202356618973166,-4.893591439220879,39.8,39.8,39.78,40.01,40.91,2025-11-21T14:33:00,39.3,2025-11-21T13:01:00,2.2494376405898464,-1.7745563609097736,-1.6231814356138186,-5.494769748707473,-4.352530960682943,-2.7743827914935126,1.2086513994910897,False,False,39.775,,,,
INTU,2025-11-20T16:00:00,2025-11-21,amc,7.99,3.09,3.34,654.01,656.59,659.58,0.3944893808963234,0.4553831157952492,0.0182762454499663,-0.0304604090832993,-0.5056427907826899,-0.5056427907826899,-0.5802707930367634,0.0182762454499663,-0.0304604090832993,0.8608431063745092,-4.143667528019456,656.71,656.39,653.27,664.92,678.92,2025-11-21T14:30:00,651.79,2025-11-21T13:00:00,2.105516453107148,-1.9746736449497648,3.808810262840012,-0.3394443510038147,0.8516689347257689,-2.8486419607612,1.1951702235382775,False,False,659.58,,,,
ROST,2025-11-20T16:00:00,2025-11-21,amc,11.4,1.42,1.58,162.82,164.87,170.16,1.259059083650671,3.208588584945704,0.0,0.0,0.0,0.0,0.0,,,2.7269377226385005,-1.9530770175654188,164.87,164.87,164.87,168.97,170.57,2025-11-21T15:54:00,162.79,2025-11-21T14:30:00,0.946913653311232,-3.657453985914661,4.759857511362231,-0.0184252548826924,4.508045694632101,-0.2403705223661845,4.527305117021929,False,False,170.16,,,,
ADI,2025-11-25T07:00:00,2025-11-25,bmo,1.13,2.23,2.26,235.45,237.71,244.89,0.9598640900403632,3.020487148205797,0.0,0.0,0.0,0.0,-0.2608220100122072,,,,,237.71,237.71,237.71,234.93,247.35,2025-11-25T12:04:00,220.59,2025-11-25T14:27:00,5.286681139062699,-6.103945856212489,5.054151624548742,-6.311318751327244,4.009343809726063,-0.994542146755617,11.015911872705008,False,False,244.89,,,,
ADSK,2025-11-25T16:00:00,2025-11-26,amc,6.89,2.5,2.67,294.65,315.0,302.71,6.906499236382158,-3.901587301587306,0.0,0.0,0.2698412698412866,0.2698412698412866,0.2380952380952372,0.3174603174603163,0.0,7.225521805531998,-0.220600712709984,315.0,315.0,315.85,305.665,320.0,2025-11-26T14:30:00,299.995,2025-11-26T15:41:00,4.689774753406506,-1.854971946411932,8.60342779568981,1.814016629899884,2.7354488376039487,-5.403125000000008,0.9050150835847148,True,False,302.71,,,,
WDAY,2025-11-25T16:00:00,2025-11-26,amc,6.74,2.17,2.32,232.3429,220.06,209.99,-5.2865398512285005,-4.576024720530758,0.3317277106243743,0.3317277106243743,0.3317277106243743,0.3317277106243743,-0.031809506498226,0.0,-0.4271562301190523,9.321180031754794,-6.298363324207445,220.79,220.79,220.79,212.0,221.0,2025-11-26T13:00:00,207.67,2025-11-26T15:36:00,4.245283018867929,-2.04245283018869,-4.88196540544169,-10.619175365375922,-9.62065120130634,-4.981900452488686,1.1171570279771004,True,False,209.99,,,,
ZS,2025-11-25T16:00:00,2025-11-26,amc,36.73,-0.11,-0.07,284.77,268.8,256.15,-5.608034554201624,-4.7061011904762085,-0.0223214285714257,-0.1116071428571507,0.438988095238102,0.438988095238102,0.4687499999999955,0.3720238095238137,-0.1116071428571507,3.592372792077825,-8.663131650103583,268.74,268.5,269.98,255.85,274.75,2025-11-26T13:00:00,252.78,2025-11-26T15:47:00,7.38714090287278,-1.1999218291967928,-3.518629069073276,-11.23362713769006,-10.050215963760234,-6.769790718835312,1.333175092966199,True,False,256.15,,,,
CRWD,2025-12-02T16:00:00,2025-12-03,amc,1.98,0.94,0.96,510.87,505.87,503.02,-0.9787225712999392,-0.5633858501196021,0.0,0.0,-0.1107003775673631,-0.1107003775673631,-0.1225611323067199,0.0,-0.1126771700239226,3.263667860708197,-2.519231898526042,505.87,505.87,505.31,503.4655,512.85,2025-12-03T13:00:00,486.3,2025-12-03T14:31:00,1.863980749425731,-3.4094689705650105,0.3875741382347808,-4.809442715367895,-1.536594436940908,-1.9167397874622292,3.438206868188365,False,False,503.02,,,,
MRVL,2025-12-02T16:00:00,2025-12-03,amc,60.48,1.37,2.2,92.75,101.13,96.04,9.03504043126684,-5.03312567981804,0.405418767922483,0.2472065658063904,0.810837535844966,0.810837535844966,1.008602788490065,0.9888262632255618,-0.1384356768515782,16.797843665768198,-7.719676549865229,101.54,101.38,101.95,98.82,103.38,2025-12-03T11:27:00,95.88,2025-12-03T16:00:00,4.614450516089863,-2.975106253794779,11.460916442048518,3.374663072776274,3.547169811320772,-7.10001934610175,0.166875260742616,True,False,96.04,,,,
ADBE,2025-12-10T16:00:00,2025-12-11,amc,3.87,4.28,4.45,343.29,342.09,345.22,-0.3495586821637864,0.9149638983893204,-0.4647899675523925,-0.3186296003975464,-0.2981671489958759,-0.2981671489958759,-0.0789265982636067,0.0,-0.4940220409833662,5.301640012817144,-1.6691427073319942,340.5,341.0,341.07,348.25,353.0,2025-12-11T14:45:00,333.79,2025-12-11T14:30:00,1.3639626704953445,-4.152189519023686,2.828512336508493,-2.767339567129834,0.562206880480054,-2.203966005665714,3.424308697084988,False,False,345.22,,,,
SNPS,2025-12-10T16:00:00,2025-12-11,amc,0.73,2.88,2.9,464.695,476.0,468.945,2.432778489116516,-1.482142857142854,-0.0315126050420166,-0.2478991596638668,-0.2815126050420113,-0.2815126050420113,-1.995798319327735,0.3928571428571503,-0.2815126050420113,12.406395592808185,-0.0699383466574832,475.85,474.82,474.66,469.7,485.0,2025-12-11T13:02:00,455.61,2025-12-11T14:40:00,3.257398339365558,-2.999787098147744,4.36953270424687,-1.9550457827176904,0.9145783793671036,-3.3103092783505206,2.9268453282412565,True,False,468.945,,,,
AVGO,2025-12-11T16:00:00,2025-12-12,amc,55.45,1.12,1.74,396.83,383.8,361.31,-3.283521911145826,-5.859822824387706,0.2996352266805502,0.2110474205315293,0.1198540906722112,0.1198540906722112,0.2162584679520574,0.4637832204273051,-0.0104220948410671,6.466244991558101,-4.122672177002739,384.95,384.61,384.26,365.74,389.4,2025-12-12T13:00:00,359.71,2025-12-12T15:59:00,6.469076393066109,-1.6487121999234522,-1.8723382808759403,-9.354131492074693,-8.950936169140434,-7.21366204417051,0.4448027577770963,True,False,361.31,,,,
COST,2025-12-11T16:00:00,2025-12-12,amc,5.21,4.28,4.5,871.54,877.03,865.33,0.6299194529224117,-1.334047866093513,0.0,0.0,0.0,0.0,0.0,,,2.025150882346205,-0.3981458108635149,877.03,877.03,877.03,874.19,886.12,2025-12-12T14:37:00,864.97,2025-12-12T16:00:00,1.364691886203229,-1.054690627895538,1.672900842187408,-0.7538380338251716,-0.712531840190922,-2.34618336117004,0.0416199405759654,False,False,865.33,,,,
CTAS,2025-12-18T08:00:00,2025-12-18,bmo,0.96,1.2,1.21,188.52,188.57,192.01,0.0265223848928464,1.8242562443654853,0.8007636421488051,0.8007636421488051,0.8007636421488051,0.8007636421488051,0.8007636421488051,,,,,190.08,190.08,190.08,192.88,195.6,2025-12-18T14:30:00,187.57,2025-12-18T13:13:00,1.410203235172136,-2.7530070510161764,3.755569700827488,-0.5039253129641486,1.8512624655208976,-1.8353783231083831,2.3671162765900755,False,False,192.01,,,,
MU,2025-12-17T16:00:00,2025-12-18,amc,20.58,3.96,4.78,226.54,246.58,251.87,8.84611989052706,2.1453483656419747,0.0892205369454224,0.1784410738908226,0.5677670532889811,0.5677670532889811,0.6083218428096338,0.58398896909726,-0.0973314948495507,9.428798446190534,-2.220358435596359,246.8,247.02,247.98,251.56,263.43,2025-12-18T14:36:00,244.45,2025-12-18T13:00:00,4.718556209254254,-2.8263634918111014,16.284099938200768,7.905888584797394,11.181248344663208,-4.3882625365372245,3.0353855594191126,True,False,251.87,,,,
PAYX,2025-12-19T08:00:00,2025-12-19,bmo,2.4,1.23,1.26,114.9,111.84,111.18,-2.6631853785900828,-0.5901287553648049,0.0,0.0,0.0,0.0,1.1713161659513638,,,,,111.84,111.84,111.84,110.37,117.78,2025-12-19T13:31:00,107.91,2025-12-19T14:48:00,6.713780918727919,-2.2288665398206065,2.506527415143589,-6.083550913838131,-3.2375979112271525,-5.603667855323479,3.03030303030305,True,False,111.18,,,,
APLD,2026-01-07T16:00:00,2026-01-08,amc,100.0,-0.21,,30.86,31.5,33.68,2.0738820479585307,6.920634920634927,0.2539682539682397,-0.6349206349206327,1.3492063492063444,1.3492063492063444,0.2857142857142891,1.3492063492063444,-0.7936507936507908,4.597537265068041,-8.716785482825662,31.58,31.3,31.925,33.475,35.5,2026-01-08T14:40:00,30.01,2026-01-08T13:00:00,6.049290515309935,-10.351008215085889,15.03564484769928,-2.7543745949449083,9.138042773817244,-5.126760563380284,12.229256914361876,True,False,33.68,,,,
FAST,2026-01-20T06:00:00,2026-01-20,bmo,0.54,0.26,0.26,42.95,42.91,41.38,-0.0931315483120087,-3.5656024236774497,-0.2563505010487077,-0.2563505010487077,-0.2563505010487077,-0.2563505010487077,-0.9088790491726728,0.023304591004436,0.0,0.4423748544819528,0.1862630966239731,42.8,42.8,42.8,41.25,44.02,2026-01-20T13:00:00,40.03,2026-01-20T13:00:00,6.715151515151518,-2.957575757575759,2.491268917345746,-6.798603026775318,-3.655413271245633,-5.997273966378924,3.372470647014736,True,False,41.38,,,,
NFLX,2026-01-20T16:00:00,2026-01-21,amc,1.5,0.55,0.56,88.475,82.27,83.72,-7.013280587736648,1.7624893642883332,0.1823264859608597,-0.0729305943843461,-0.0850856934483945,-0.0850856934483945,-0.1337060897046327,0.2795672784733138,-0.1823264859608486,0.5368748233964604,-7.499293585758682,82.42,82.21,82.2,84.105,86.0,2026-01-21T15:13:00,80.38,2026-01-21T13:28:00,2.253135961001118,-4.428987575054999,-2.7974003955919646,-9.149477253461423,-5.374399547894882,-2.651162790697681,4.155262503110224,False,False,83.72,,,,
ISRG,2026-01-22T16:00:00,2026-01-23,amc,13.33,1.95,2.21,529.44,547.06,528.72,3.328044726503454,-3.3524659086754505,0.1718275874675656,-0.0383870142214637,-0.5099989032281593,-0.5099989032281593,-0.3765583299820796,0.5465579643914698,-0.0383870142214637,3.5055908129344004,-3.860682985796328,548.0,546.85,544.27,526.58,550.05,2026-01-23T09:34:00,523.06,2026-01-23T15:19:00,4.457062554597568,-0.6684644308557308,3.8927923844061407,-1.2050468419462224,-0.1359927470534927,-3.877829288246515,1.0820938324475282,False,False,528.72,,,,
BKR,2026-01-25T17:00:00,2026-01-26,amc,32.05,0.67,0.88,54.16,55.1,55.42,1.7355982274741557,0.5807622504537147,0.0,0.0,0.4355716878402971,0.4355716878402971,0.5263157894736858,0.5807622504537147,-0.0181488203266799,2.6587887740029625,1.1447562776957243,55.1,55.1,55.34,55.59,56.04,2026-01-26T14:49:00,54.3,2026-01-26T14:25:00,0.8094981111710586,-2.320561252023756,3.471196454948311,0.2584933530280553,2.3264401772525867,-1.106352605281935,2.0626151012891336,False,False,55.42,,,,
ROP,2026-01-27T06:00:00,2026-01-27,bmo,9.28,3.63,3.97,408.9,406.86,350.19,-0.4988994864269958,-13.928624096740894,0.0,0.0,0.0,0.0,0.0,,,,,406.86,406.86,406.86,352.04,406.86,2026-01-27T12:04:00,345.05,2026-01-27T15:41:00,15.572094080218156,-1.9855698216111883,-0.4988994864269958,-15.615064808021517,-14.3580337490829,-13.928624096740894,1.4896391827271316,True,False,350.19,,,,
ADP,2026-01-28T06:00:00,2026-01-28,bmo,2.0,2.57,2.62,252.76,251.86,250.93,-0.3560689982592069,-0.3692527594695516,0.0,0.0,0.0,0.0,0.0,,,-0.3323310650419353,-0.3323310650419353,251.86,251.86,251.86,250.23,261.84,2026-01-28T13:00:00,242.99,2026-01-28T12:35:00,4.639731447068685,-2.893338128921385,3.592340560215224,-3.865326792213952,-0.7240069631270662,-4.166666666666652,3.267624182065098,True,False,250.93,,,,
STX,2026-01-27T16:00:00,2026-01-28,amc,9.58,2.84,3.11,380.75,406.5,433.24,6.762967826657906,6.578105781057819,0.6863468634686454,0.9175891758917532,1.0651906519065113,1.0651906519065113,1.7908979089790833,1.431734317343181,-0.029520295202956,8.084044648719635,-6.91529875246224,409.29,410.23,410.83,433.08,441.73,2026-01-28T15:52:00,388.32,2026-01-28T14:30:00,1.99732151103722,-10.33527292878914,16.015758371634938,1.9881812212737997,13.78594878529218,-1.9219885450388217,11.567779151215497,False,False,433.24,,,,
TXN,2026-01-27T16:00:00,2026-01-28,amc,2.46,1.28,1.31,196.12,209.24,210.67,6.689781766265557,0.683425731217735,-0.023896004588042,0.186388835786655,-0.0430128082584579,-0.0430128082584579,0.411011278914164,0.411011278914164,-0.023896004588042,9.769528859881692,-4.318784417703448,209.19,209.63,209.15,210.18,214.1,2026-01-28T13:00:00,201.19,2026-01-28T14:28:00,1.865068036920725,-4.277286135693215,9.167856414440134,2.5851519477870566,7.418927187436264,-1.60205511443251,4.71196381529897,False,False,210.67,,,,
CMCSA,2026-01-29T07:00:00,2026-01-29,bmo,10.76,0.76,0.84,28.45,28.21,29.48,-0.8435852372583375,4.501949663239979,0.0,0.0,0.0,0.0,-0.1417936901807803,,,-1.1599297012302223,-1.300527240773286,28.21,28.21,28.21,29.37,29.76,2026-01-29T15:55:00,26.6,2026-01-29T13:48:00,1.3278855975485282,-9.431392577459995,4.604569420035154,-6.50263620386643,3.6203866432337417,-0.9408602150537626,10.82706766917292,False,False,29.48,,,,
HON,2026-01-29T06:00:00,2026-01-29,bmo,2.14,2.54,2.59,218.69,216.92,224.72,-0.8093648543600618,3.5957956850451778,-0.4563894523326506,-0.4563894523326506,-0.4563894523326506,-0.4563894523326506,-0.4563894523326506,,,,,215.93,215.93,215.93,224.72,226.01,2026-01-29T15:06:00,209.46,2026-01-29T11:29:00,0.5740477038091774,-6.790672837308643,3.3472038044720875,-4.220586217934052,2.7573277241757843,-0.5707712048139468,7.285400553805021,False,False,224.72,,,,
LRCX,2026-01-28T16:00:00,2026-01-29,amc,8.7,1.17,1.27,238.01,252.71,237.78,6.176211083567917,-5.907957738118796,-0.3323968184875903,-0.3996676031815194,-0.3996676031815194,-0.3996676031815194,-0.5975228522812737,0.0712278896759066,-0.5223378576233673,7.840006722406634,-0.4831729759253722,251.87,251.7,251.7,242.8,253.7,2026-01-29T13:00:00,237.29,2026-01-29T15:59:00,4.489291598023049,-2.2693574958813967,6.592159993277602,-0.3025082979706717,-0.0966345951850744,-6.275128104059913,0.2064983775127427,True,False,237.78,,,,
META,2026-01-28T16:00:00,2026-01-29,amc,8.6,8.18,8.88,671.12,719.37,717.03,7.189474311598532,-0.3252846240460405,0.0027802104619389,0.0013901052309694,-0.095917260936662,-0.095917260936662,0.2377079944951843,0.1306698917107995,-0.2404882049571233,10.6136011443557,-5.164501132435328,719.39,719.38,718.68,719.83,743.36,2026-01-29T14:30:00,711.94,2026-01-29T15:40:00,3.268827362016036,-1.096092132864701,10.764095839790212,6.082369769936835,6.8408034330671,-3.5420253981919947,0.7149478888670346,True,False,717.03,,,,
MSFT,2026-01-28T16:00:00,2026-01-29,amc,5.69,3.92,4.14,478.03,452.88,422.95,-5.261176076815255,-6.608814697049992,0.0949478890655441,-0.1081964317258488,-0.5056527115350651,-0.5056527115350651,-0.8611552729199778,0.156774421480299,-0.6094329623741346,0.8786059452335682,-7.62713637219421,453.31,452.39,450.59,426.26,456.2,2026-01-29T13:02:00,422.09,2026-01-29T16:00:00,7.023882137662452,-0.978276169474035,-4.566658996297301,-11.702194422944167,-11.522289396063002,-7.288469969311706,0.2037480158260107,True,False,422.95,,,,
AAPL,2026-01-29T16:00:00,2026-01-30,amc,6.25,2.67,2.84,255.21,257.9,254.74,1.0540339328396042,-1.225281116711896,-0.0310197751066221,-0.2830554478479907,-0.0659170221015692,-0.0659170221015692,-0.3955021326095265,0.1008142690965607,-0.2830554478479907,5.046824184005305,-0.2155087966772551,257.82,257.17,257.73,254.95,259.49,2026-01-30T14:05:00,251.94,2026-01-30T14:33:00,1.7807413218278167,-1.1806236516964108,1.677050272324743,-1.2812977547901785,-0.1841620626151008,-1.8305136999498983,1.111375724378827,False,False,254.74,,,,
CHTR,2026-01-30T07:00:00,2026-01-30,bmo,7.1,9.73,10.42,187.27,194.0,213.2,3.5937416564318925,9.896907216494832,0.0,0.0,0.0,0.0,0.0,,,,,194.0,194.0,194.0,209.2,214.84,2026-01-30T15:51:00,188.0,2026-01-30T10:48:00,2.695984703632903,-10.133843212237093,14.722059059112503,0.3898115021092385,13.846318150264311,-0.7633587786259666,13.404255319148929,False,False,213.2,,,,
KLAC,2026-01-29T16:00:00,2026-01-30,amc,0.59,8.8,8.85,1613.41,1488.09,1484.54,-7.767399483082427,-0.2385608397341476,1.340644719069406,1.5120053222587249,2.68263344286972,2.68263344286972,3.356651815414402,2.683977447600628,0.0,4.960921278534292,-8.22791478917324,1508.04,1510.59,1528.01,1506.85,1582.94,2026-01-30T14:30:00,1479.54,2026-01-30T13:00:00,5.049606795633288,-1.8123900852772268,-1.88854661865242,-8.297332977978321,-7.987430349384228,-6.216281097198884,0.3379428741365542,True,False,1484.54,,,,
REGN,2026-01-30T06:00:00,2026-01-30,bmo,6.38,10.75,11.44,748.59,749.4,745.21,0.108203422434161,-0.5591139578329241,-1.3717640779290052,-1.3717640779290052,-1.3717640779290052,-1.3717640779290052,-1.3717640779290052,,,2.069223473463455,2.069223473463455,739.12,739.12,739.12,745.99,773.43,2026-01-30T14:34:00,727.13,2026-01-30T13:00:00,3.678333489725061,-2.528184023914537,3.31823828798139,-2.866722772144969,-0.4515155158364425,-3.6486818458037473,2.4864879732647616,True,False,745.21,,,,
WDC,2026-01-29T16:00:00,2026-01-30,amc,10.47,1.93,2.13,271.46,262.88,258.62,-3.1606866573344106,-1.6205112598904448,-0.4602860620815496,-0.1940048691418061,0.7265672550213154,0.7265672550213154,1.8982045039561912,0.7265672550213154,-0.5744065733414461,9.846754586311055,-3.937965077727845,261.67,262.37,264.79,263.15,296.66,2026-01-30T13:15:00,256.38,2026-01-30T15:57:00,12.734182025460791,-2.572677180315408,9.283135636926264,-5.555146246224119,-4.729978634052889,-12.822760062023876,0.8737030969654391,True,False,258.62,,,,
IDXX,2026-02-02T06:00:00,2026-02-02,bmo,4.81,2.94,3.08,676.1475,669.98,641.63,-0.9121530435297064,-4.231469596107351,0.152243350547776,0.152243350547776,0.152243350547776,0.152243350547776,0.152243350547776,,,2.0502183325383783,2.048739365301211,671.0,671.0,671.0,643.1387500000001,682.69,2026-02-02T13:00:00,625.0,2026-02-02T14:31:00,6.149722746452446,-2.8203478642827906,0.9676143149238924,-7.564547676357602,-5.105025160930133,-6.014442865722369,2.6607999999999965,True,False,641.63,,,,
