symbol,event_time_et,reaction_date,timing,surprise_pct,eps_estimate,reported_eps,prev_close,open_px,close_px,gap_pct,open_to_close_pct,confirm5_close_from_open_pct,confirm15_close_from_open_pct,confirm30_close_from_open_pct,open_to_30m_pct,open_to_60m_pct,first30_high_from_open_pct,first30_low_from_open_pct,afterhours_high_from_prev_close_pct,afterhours_low_from_prev_close_pct,entry5_close,entry15_close,entry30_close
QCOM,2025-04-30T16:00:00,2025-05-01,amc,1.19,2.82,2.85,143.26,136.79,132.58,-4.516264135138903,-3.077710358944352,0.18276189779955487,0.0,0.26317713283134925,0.26317713283134925,-0.04386285547188784,0.3070399883032593,0.0,1.521708781236919,-5.50048862208572,137.04,136.79,137.15
RBLX,2025-05-01T08:00:00,2025-05-01,bmo,18.17,-0.39,-0.32,66.115,69.74,69.53,5.482870755501779,-0.3011184399196898,0.0,-1.0467450530541877,-0.4875250932033115,-0.4875250932033115,-0.8459994264410464,0.0,-1.0467450530541877,5.860999773122599,2.851092792860932,69.74,69.01,69.4
TRI,2025-05-01T06:00:00,2025-05-01,bmo,1.28,0.95,0.96,181.75,182.49,182.77,0.4071526822558402,0.15343306482547003,0.7781248287577425,0.7781248287577425,0.7781248287577425,0.7781248287577425,0.7781248287577425,,,,,183.91,183.91,183.91
AAPL,2025-05-01T16:00:00,2025-05-02,amc,1.5,1.63,1.65,211.03,206.38,204.45,-2.2034781784580404,-0.9351681364473285,0.009690861517586136,0.12598119972864197,-0.02907258455276951,-0.02907258455276951,-0.15505378428142258,0.15505378428142258,-0.03876344607034454,1.2320523148367402,-3.824100838743305,206.4,206.64,206.32
ABNB,2025-05-01T16:00:00,2025-05-02,amc,2.03,0.24,0.24,123.81,118.51,124.26,-4.280752766335516,4.851911231119743,-0.008438106488906083,-0.008438106488906083,-0.12657159733355794,-0.12657159733355794,-0.4303434309340992,0.0,-0.07594295840013254,1.3666101284225851,-6.203053065180519,118.5,118.5,118.36
AMGN,2025-05-01T16:00:00,2025-05-02,amc,15.01,4.26,4.9,275.13,280.21,269.74,1.8463998836913298,-3.73648335177188,0.0,0.0,0.0,0.0,0.0,,,1.5447243121433418,-0.3125795078690152,280.21,280.21,280.21
AMZN,2025-05-01T16:00:00,2025-05-02,amc,16.77,1.36,1.59,189.43,186.18,189.93,-1.7156733357968634,2.014179825974871,0.2470727253195637,0.4672897196261738,0.5961972284885597,0.5961972284885597,0.7465893221613396,0.7841873455795456,0.0,1.8846011719368505,-5.041440109803097,186.64,187.05,187.29
DXCM,2025-05-01T16:00:00,2025-05-02,amc,-2.56,0.33,0.32,70.15,72.64,80.9905,3.549536707056311,11.495732378854617,-0.02753303964757592,-0.02753303964757592,-0.02753303964757592,-0.02753303964757592,-0.02753303964757592,,,4.761225944404823,-3.064861012116904,72.62,72.62,72.62
MPWR,2025-05-01T16:00:00,2025-05-02,amc,0.89,4.0,4.04,602.27,580.59,633.0,-3.599714413801114,9.027024233968884,0.0,0.0,0.0,0.0,0.0,,,0.9879290019426668,-6.238065983695007,580.59,580.59,580.59
MSTR,2025-05-01T16:00:00,2025-05-02,amc,-70752.98,-0.02,-16.53,398.93,386.03,395.79,-3.233650013786893,2.528300909255776,0.0,0.05699038934798839,0.07253322280651453,0.07253322280651453,0.1865140015024913,0.1631997513146688,-0.05958086159105758,0.21306996214873752,-6.016093048905824,386.03,386.25,386.31
TEAM,2025-05-01T16:00:00,2025-05-02,amc,4.85,0.93,0.97,231.97,192.24,214.65,-17.127214726042162,11.65730337078652,0.01040366208904242,0.1352476071577069,0.34332084893882175,0.34332084893882175,0.39533915938410047,0.2756970453599683,0.0,0.9591757554856306,-19.386127516489204,192.26,192.5,192.9
AEP,2025-05-06T07:00:00,2025-05-06,bmo,9.86,1.4,1.54,103.88,104.75,104.95,0.8375048132460483,0.1909307875894939,0.31503579952267824,0.31503579952267824,0.31503579952267824,0.31503579952267824,0.31503579952267824,,,,,105.08,105.08,105.08
CEG,2025-05-06T06:00:00,2025-05-06,bmo,-3.1,2.21,2.14,244.74,240.78,274.38,-1.6180436381466046,13.954647395963127,0.0,-0.535758783952156,-0.535758783952156,-0.535758783952156,-0.535758783952156,0.0,0.0,0.862139413254881,-0.7109585682765429,240.78,239.49,239.49
DASH,2025-05-06T07:00:00,2025-05-06,bmo,14.56,0.38,0.44,205.735,203.51,190.44,-1.0814883223564387,-6.422288831015677,0.0,-0.25060193602279845,-0.25060193602279845,-0.25060193602279845,-6.638494422878482,0.0,0.0,-0.9502515371716092,-0.9502515371716092,203.51,203.0,203.0
DDOG,2025-05-06T07:00:00,2025-05-06,bmo,8.45,0.42,0.46,106.04,105.48,106.79,-0.5281026027914026,1.2419416003033756,0.018960940462653397,0.018960940462653397,0.3981797497155881,0.3981797497155881,0.3981797497155881,0.018960940462653397,0.0,-0.13202565069785344,-1.34854771784233,105.5,105.5,105.9
FANG,2025-05-05T16:00:00,2025-05-06,amc,8.11,4.2,4.54,130.75,131.52,130.46,0.5889101338432123,-0.8059610705596132,0.0,-0.12165450121653931,-0.12165450121653931,-0.12165450121653931,-0.12165450121653931,0.0,0.0,0.8107074569789763,-1.353728489483752,131.52,131.36,131.36
MAR,2025-05-06T07:00:00,2025-05-06,bmo,2.96,2.25,2.32,246.63,245.27,249.24,-0.551433321169359,1.6186243731397987,0.0,0.0,0.0,0.0,0.0,,,,,245.27,245.27,245.27
PLTR,2025-05-05T16:00:00,2025-05-06,amc,1.11,0.13,0.13,123.9401,113.46,107.1201,-8.455778234808598,-5.587784241142257,0.28203772254540294,-0.8461131676361644,-0.5817028027498616,-0.5817028027498616,-0.6698395910452959,0.33491979552267015,-0.9606909924202323,4.9297200825237475,-9.633766634043383,113.78,112.5,112.8
VRTX,2025-05-05T16:00:00,2025-05-06,amc,-5.44,4.29,4.06,504.175,481.16,437.11,-4.564883225070659,-9.15495884944717,-1.5919860337517688,-1.5919860337517688,-1.5919860337517688,-1.5919860337517688,-1.2802394213982882,,,0.15768334407695317,-4.533148212426241,473.5,473.5,473.5
AMD,2025-05-06T16:00:00,2025-05-07,amc,2.83,0.93,0.96,99.325,100.45,99.62,1.1326453561540495,-0.8262817322050808,-0.19910403185664505,-0.09955201592832807,-0.5276256844201077,-0.5276256844201077,0.3583872573419633,0.0,-0.5574912891986084,6.720362446513972,-3.085829348099667,100.25,100.35,99.92
EA,2025-05-06T16:00:00,2025-05-07,amc,45.88,1.08,1.58,154.51,161.88,154.49,4.769917804672841,-4.565109957993563,0.0,0.0,0.0,0.0,0.0,,,7.624101999870558,-3.326645524561511,161.88,161.88,161.88
VRSK,2025-05-07T07:00:00,2025-05-07,bmo,2.79,1.68,1.73,294.04,294.71,307.46,0.22786015508091673,4.3262868582674585,0.0,0.0,0.0,0.0,0.0,,,1.914705482247303,-0.6495714868725466,294.71,294.71,294.71
APP,2025-05-07T16:00:00,2025-05-08,amc,21.79,1.96,2.38,296.155,347.78,346.85,17.431750265908065,-0.26741043188220903,-0.02875380987980014,-0.28178733682211465,0.04600609580769355,0.04600609580769355,0.3335441946057838,0.06325838173559806,-0.30191500373798474,22.21640694906384,-10.472320237713362,347.68,346.8,347.94
ARM,2025-05-07T16:00:00,2025-05-08,amc,5.04,0.52,0.55,120.925,112.26,118.2245,-7.165598511474047,5.313112417601995,-0.14252627828257314,0.11580260110457541,0.18706574024585088,0.18706574024585088,0.8373418849100256,0.427578834847675,-0.23160520220916192,3.022534628902207,-9.464544138929087,112.1,112.39,112.47
AXON,2025-05-07T16:00:00,2025-05-08,amc,10.25,1.28,1.41,603.58,642.0,693.475,6.365353391431117,8.017912772585678,0.0,0.0,0.0,0.0,0.0,,,6.820968222936474,-2.2499088770337017,642.0,642.0,642.0
FTNT,2025-05-07T16:00:00,2025-05-08,amc,9.02,0.53,0.58,106.4,97.6,97.75,-8.270676691729328,0.15368852459016757,0.0,0.0,0.010245901639338584,0.010245901639338584,0.4098360655737654,0.6454918032787083,-0.10245901639344135,1.5037593984962294,-12.875939849624062,97.6,97.6,97.61
INSM,2025-05-08T06:00:00,2025-05-08,bmo,-4.22,-1.36,-1.42,68.055,69.01,66.03,1.4032767614429398,-4.318214751485295,-5.810752064918134,-5.810752064918134,-5.810752064918134,-5.810752064918134,-5.810752064918134,,,,,65.0,65.0,65.0
MELI,2025-05-07T16:00:00,2025-05-08,amc,21.9,7.99,9.74,2251.59,2449.69,2431.675,8.798227030676099,-0.7353991729565745,0.0,0.0,0.0,0.0,0.0,,,11.698843928068591,-0.3428688171470018,2449.69,2449.69,2449.69
SHOP,2025-05-08T07:00:00,2025-05-08,bmo,-4.47,0.26,0.25,94.77,97.35,92.005,2.7223805001582724,-5.490498202362604,-0.3595274781715396,0.6368772470467521,1.1813045711350778,1.1813045711350778,0.667693888032872,1.335387776065744,-0.49306625577810737,3.777566740529692,2.8806584362139898,97.0,97.97,98.5
WBD,2025-05-08T07:00:00,2025-05-08,bmo,-38.95,-0.13,-0.18,8.575,8.71,8.985,1.5743440233236372,3.157290470723284,0.0,0.0,0.5740528128587608,0.5740528128587608,1.492537313432818,0.0,0.0,2.2740524781341254,0.8746355685131268,8.71,8.71,8.76
MCHP,2025-05-08T16:00:00,2025-05-09,amc,5.3,0.1,0.11,48.27,51.93,53.03,7.582349285270351,2.1182360870402483,0.0,0.48141729250914533,1.521278644328894,1.521278644328894,1.7908723281340189,0.48141729250914533,0.0,6.981562046819967,-2.8382017816449223,51.93,52.18,52.72
MNST,2025-05-08T16:00:00,2025-05-09,amc,-2.15,0.46,0.45,61.005,58.51,61.31,-4.089828702565368,4.785506750982749,-0.8716458725004261,-0.8716458725004261,-0.8716458725004261,-0.8716458725004261,-0.8716458725004261,0.4614595795590537,0.0,0.10654864355379434,-8.925497910007374,58.0,58.0,58.0
CSCO,2025-05-14T16:00:00,2025-05-15,amc,4.64,0.92,0.96,60.0,62.43,63.25,4.049999999999998,1.3134710876181233,-0.0640717603716201,-0.0640717603716201,-0.0640717603716201,-0.0640717603716201,-0.22425116130065925,0.03203588018581005,-0.22425116130065925,4.633333333333334,-0.8666666666666711,62.39,62.39,62.39
WMT,2025-05-15T06:00:00,2025-05-15,bmo,-3.31,0.58,0.56,95.93,96.38,95.28,0.4690920462837367,-1.1413156256484647,0.20751193193608852,0.40464826727537595,0.41502386387217705,0.41502386387217705,0.6536625855986911,0.4669018468562047,0.0,1.0320025018242474,0.3544251016365907,96.58,96.77,96.78
AMAT,2025-05-15T16:00:00,2025-05-16,amc,3.45,2.31,2.39,173.63,162.45,162.37,-6.43897943903704,-0.049245921822094196,0.0,0.08002462296092805,0.3324099722991747,0.3324099722991747,0.48014773776545727,0.36318867343798633,-0.018467220683282548,0.6853654322409808,-6.640557507343203,162.45,162.58,162.99
TTWO,2025-05-15T16:00:00,2025-05-16,amc,18.88,1.09,1.3,232.21,224.61,229.03,-3.2728995305973063,1.9678553937936716,-0.004452161524426401,-0.1513734918302867,-0.271581852989633,-0.271581852989633,0.894884466408441,0.1736342994523854,-0.1513734918302867,0.6674992463718166,-5.042849145170325,224.6,224.27,224.0
PANW,2025-05-20T16:00:00,2025-05-21,amc,0.98,0.37,0.37,193.255,187.03,183.945,-3.22113270031823,-1.6494679997861361,0.24060311180023053,0.2833769983425105,0.19782922525797275,0.19782922525797275,0.016040207453360544,0.2833769983425105,-0.016040207453349442,1.1513285555354358,-4.680344622390098,187.48,187.56,187.4
ADI,2025-05-22T07:00:00,2025-05-22,bmo,9.37,1.69,1.85,223.52,224.43,210.23,0.4071224051539035,-6.327139865436893,0.0,0.0,0.0,0.0,-0.5658780020496468,,,,,224.43,224.43,224.43
ADSK,2025-05-22T16:00:00,2025-05-23,amc,6.67,2.15,2.29,295.115,302.0,292.66,2.332988834860994,-3.092715231788068,0.0,0.0,0.3311258278145601,0.3311258278145601,0.3311258278145601,0.0,0.0,6.729579994239532,-0.48963963200785443,302.0,302.0,303.0
CPRT,2025-05-22T16:00:00,2025-05-23,amc,0.78,0.42,0.42,60.91,58.77,53.905,-3.5133803973074973,-8.278033010039143,-0.11910838863365969,-0.11910838863365969,-0.11910838863365969,-0.11910838863365969,-0.11910838863365969,,,0.03283533081597234,-8.389427023477259,58.7,58.7,58.7
INTU,2025-05-22T16:00:00,2025-05-23,amc,8.49,9.24,10.02,659.94,714.2,712.7,8.221959572082316,-0.21002520302436656,0.0,0.27303276393166875,0.27303276393166875,0.27303276393166875,0.27303276393166875,0.0,0.0,9.558444707094571,-0.4303421523168871,714.2,716.15,716.15
ROST,2025-05-22T16:00:00,2025-05-23,amc,1.45,1.45,1.47,151.33,132.97,130.94,-12.132425824357373,-1.5266601489057674,0.0,0.10528690682110042,0.10528690682110042,0.10528690682110042,0.3685041738738182,0.0,0.0,0.2114584021674526,-12.158858124628303,132.97,133.11,133.11
WDAY,2025-05-22T16:00:00,2025-05-23,amc,68.02,0.15,0.25,270.936,253.8,242.03,-6.324740898219494,-4.637509850275812,0.0,0.0,0.0,0.0,0.0,,,1.0570762098798259,-8.24401334632533,253.8,253.8,253.8
PDD,2025-05-27T06:00:00,2025-05-27,bmo,-39.82,18.96,11.41,118.09,121.17,103.02,2.608180201541188,-14.978955186927468,0.26409177189072874,-0.7179995048279264,-0.46216060080878085,-0.46216060080878085,-10.86902698687794,0.2888503755054783,-0.7179995048279264,3.226352781776609,-0.07621305783724885,121.49,120.3,120.61
NVDA,2025-05-28T16:00:00,2025-05-29,amc,8.02,0.75,0.81,135.56,142.34,140.19,5.001475361463559,-1.510467893775469,0.4145004917802453,0.793873823240121,0.7868483911760649,0.7868483911760649,0.4707039482928055,1.0327385134185851,-0.00702543206406725,5.591619946886972,-1.7261729123635328,142.93,143.47,143.46
SNPS,2025-05-28T16:00:00,2025-05-29,amc,7.99,3.4,3.67,503.4,484.73,460.79,-3.708780294000791,-4.938831927052167,0.0,-0.5611371278856359,-0.5611371278856359,-0.5611371278856359,-0.37959276298146216,0.0,0.0,0.34763607469210367,-11.60111243543901,484.73,482.01,482.01
COST,2025-05-29T16:00:00,2025-05-30,amc,0.86,4.24,4.28,998.2,1002.16,1041.75,0.3967140853536222,3.9504669912987955,0.0,0.0,0.0,0.0,0.0,,,2.184932879182533,-0.18132638749750463,1002.16,1002.16,1002.16
MRVL,2025-05-29T16:00:00,2025-05-30,amc,1.11,0.61,0.62,63.62,60.95,59.85,-4.1967934611757185,-1.8047579983593076,-0.1640689089417613,-0.24610336341264194,-0.19688269073011577,-0.19688269073011577,0.8695652173912993,0.049220672682515065,-0.5086136177194445,1.7132977051241616,-7.4976422508645,60.85,60.8,60.83
ZS,2025-05-29T16:00:00,2025-05-30,amc,10.78,0.76,0.84,250.445,257.54,271.635,2.8329573359420435,5.472936242913717,-0.015531567911786226,-0.015531567911786226,0.48147860526517317,0.48147860526517317,0.21744195076494055,0.0,-0.015531567911786226,7.812094471840125,-2.7925891912395917,257.5,257.5,258.78
CRWD,2025-06-03T16:00:00,2025-06-04,amc,10.62,0.66,0.73,485.155,455.5,462.275,-6.112479516855429,1.487376509330396,0.0,-0.002195389681669546,-0.2195389681668547,-0.2195389681668547,-0.22612513721185223,0.10757409440176335,-0.002195389681669546,1.699456874607086,-6.726716204099715,455.5,455.49,454.5
AVGO,2025-06-05T16:00:00,2025-06-06,amc,0.59,1.57,1.58,261.88,248.45,249.47,-5.1283030395601115,0.41054538136446883,0.12074864157778364,0.0040249547192727775,0.052324411350390676,0.052324411350390676,0.6117931173274416,0.2535721473133634,-0.10062386798148637,0.09546357110126191,-7.098671147090274,248.75,248.46,248.58
ADBE,2025-06-12T16:00:00,2025-06-13,amc,1.71,4.97,5.06,414.15,406.77,393.2,-1.781963056863456,-3.3360375642254803,-0.15733707008874775,-0.15733707008874775,-0.15733707008874775,-0.15733707008874775,-0.789143742163867,0.0,-0.004916783440267469,7.7508149221296785,-3.3007364481468016,406.13,406.13,406.13
PAYX,2025-06-25T08:00:00,2025-06-25,bmo,-0.66,1.2,1.19,146.49,148.17,136.96,1.1468359614990709,-7.565634068974814,0.0,0.0,0.0,0.0,0.0,,,,,148.17,148.17,148.17
MU,2025-06-25T16:00:00,2025-06-26,amc,19.75,1.59,1.91,125.7,129.84,125.51,3.2935560859188584,-3.3348736906962384,-0.12322858903265343,-0.5391250770178768,-0.39279112754158074,-0.39279112754158074,-0.27726432532348966,0.0,-0.5622304374614862,8.727128082736657,-0.3023070803500505,129.68,129.14,129.33
FAST,2025-07-14T06:00:00,2025-07-14,bmo,7.34,0.27,0.29,42.29,43.69,43.0,3.3104752896665923,-1.579308766308074,0.0,0.0,0.0,0.0,-1.327534905012584,,,4.138094112083235,2.3646252069047025,43.69,43.69,43.69
ASML,2025-07-16T01:00:00,2025-07-16,bmo,12.36,5.25,5.9,814.96,749.51,737.52,-8.031069009521941,-1.5997118117169862,0.26150418273271914,0.03735774039037576,-0.19345972702166092,-0.19345972702166092,0.19079131699377694,0.26150418273271914,-0.10406799108750864,-3.121625601256506,-8.458083832335339,751.47,749.79,748.06
CTAS,2025-07-17T08:00:00,2025-07-17,bmo,1.94,1.07,1.09,210.88,212.07,218.41,0.5643019726858878,2.989578912623192,0.0,0.0,0.0,0.0,-0.0047154241524016705,,,,,212.07,212.07,212.07
PEP,2025-07-17T06:00:00,2025-07-17,bmo,4.48,2.03,2.12,130.91,131.58,140.76,0.5118020013749947,6.976744186046502,0.0,0.0,1.0563915488676079,1.0563915488676079,2.0975832193342425,1.0639914880680834,-0.083599331205364,0.6416622106790948,0.4201359712779906,131.58,131.58,132.97
NFLX,2025-07-17T16:00:00,2025-07-18,amc,1.95,0.71,0.72,125.66,125.4,121.43,-0.20690752825083258,-3.165869218500794,-0.007974481658701293,-0.007974481658701293,-0.007974481658701293,-0.007974481658701293,-0.2791068580542344,,,4.201814419863115,-1.7189240808530903,125.39,125.39,125.39
ROP,2025-07-21T06:00:00,2025-07-21,bmo,0.75,4.83,4.87,541.05,551.22,544.13,1.8796784031050784,-1.286237799789558,0.0,0.0,0.0,0.0,0.0,,,,,551.22,551.22,551.22
NXPI,2025-07-21T16:00:00,2025-07-22,amc,2.31,2.66,2.72,226.81,211.51,222.66,-6.7457343150654765,5.271618363197961,-0.023639544229581144,-0.023639544229581144,-0.023639544229581144,-0.023639544229581144,0.4302397049784856,,,0.6922093382125905,-6.781006128477573,211.46,211.46,211.46
PCAR,2025-07-22T08:00:00,2025-07-22,bmo,7.15,1.28,1.37,92.27,92.23,95.34,-0.04335103500595627,3.37200477068198,-1.9733275506885084,-1.9733275506885084,-1.9733275506885084,-1.9733275506885084,-1.9733275506885084,,,,,90.41,90.41,90.41
BKR,2025-07-22T17:00:00,2025-07-23,amc,13.61,0.55,0.63,39.35,40.13,43.19,1.9822109275730693,7.625218041365556,0.0,0.0,0.0,0.0,0.0,,,5.285895806861496,-0.17789072426938057,40.13,40.13,40.13
CSGP,2025-07-22T16:00:00,2025-07-23,amc,128.48,-0.04,0.01,84.93,87.94,90.53,3.5440951371717766,2.945189902206047,0.0,-1.091653400045478,-1.091653400045478,-1.091653400045478,-0.045485558335223164,0.0,0.0,2.9906982220652134,-0.4827505004121213,87.94,86.98,86.98
ISRG,2025-07-22T16:00:00,2025-07-23,amc,14.08,1.92,2.19,510.835,520.0,498.68,1.7941213894897556,-4.100000000000003,0.0,0.0,0.0,0.0,-0.0980769230769174,,,7.079585384713272,-5.965722787201344,520.0,520.0,520.0
TXN,2025-07-22T16:00:00,2025-07-23,amc,5.81,1.33,1.41,208.28,185.52,183.58,-10.927597464951022,-1.0457093574816723,0.04312203536005477,-0.18865890470031177,-0.296463993100482,-0.296463993100482,0.38809831824062613,0.04312203536005477,-0.3988788270806398,1.6180142116381857,-11.513347416938736,185.6,185.17,184.97
CSX,2025-07-23T16:00:00,2025-07-24,amc,5.7,0.42,0.44,34.72,35.61,34.8,2.563364055299533,-2.2746419545071728,0.0,0.2808199943836076,0.08424599831509116,0.08424599831509116,0.0,0.3089019938219639,0.0,2.563364055299533,-0.9504608294930827,35.61,35.71,35.64
GOOG,2025-07-23T16:00:00,2025-07-24,amc,5.09,2.2,2.31,190.61,197.05,193.85,3.3786265148733063,-1.6239533113423077,0.1979193098198273,0.20299416391778013,0.18269474752599102,0.18269474752599102,0.05582339507739231,0.3247906622684482,-0.00507485409795283,4.155081055558463,-2.6126646031163214,197.44,197.45,197.41
GOOGL,2025-07-23T16:00:00,2025-07-24,amc,5.09,2.2,2.31,189.53,195.95,192.76,3.387326544610336,-1.6279663179382453,0.2551671344730888,0.27047716254147147,0.2194437356468626,0.2194437356468626,0.06634345496301375,0.36233733095176746,0.0,4.231520075977424,-2.864981797076982,196.45,196.48,196.38
HON,2025-07-24T06:00:00,2025-07-24,bmo,3.43,2.66,2.75,222.02,227.14,210.06,2.3060985496802022,-7.519591441401774,0.20251827067008232,0.20251827067008232,0.20251827067008232,0.20251827067008232,-2.729594082944431,0.20251827067008232,0.0,,,227.6,227.6,227.6
KDP,2025-07-24T07:00:00,2025-07-24,bmo,0.96,0.49,0.49,32.61,32.62,32.83,0.030665440049060244,0.6437768240343367,0.0,0.0,0.0,0.0,0.0,,,,,32.62,32.62,32.62
ORLY,2025-07-23T16:00:00,2025-07-24,amc,-0.28,0.78,0.78,94.93,94.1001,99.19,-0.87422311176657,5.409027195507754,0.0,0.0,0.0,0.0,0.0,,,1.098388286105556,-1.0218055409249027,94.1001,94.1001,94.1001
TMUS,2025-07-23T16:00:00,2025-07-24,amc,6.07,2.68,2.85,228.54,243.52,245.71,6.554651264548883,0.8993101182654284,0.0,-0.32440867279895924,-0.32440867279895924,-0.32440867279895924,-0.5954336399474403,0.0,-0.04927726675427735,9.241270674717782,-0.3763017414894487,243.52,242.73,242.73
TSLA,2025-07-23T16:00:00,2025-07-24,amc,10.49,0.3,0.33,333.3288,311.55,302.69,-6.5337288587124736,-2.8438452896806354,0.12197079120526144,0.18295618680790326,0.2856684320333702,0.2856684320333702,0.41726849622854,0.3049269780131647,0.0,1.665382649204017,-6.881733591576856,311.93,312.12,312.44
CHTR,2025-07-25T07:00:00,2025-07-25,bmo,-6.06,9.77,9.18,392.345,384.0,313.85,-2.1269545935337586,-18.26822916666666,-0.520833333333337,-0.520833333333337,-0.520833333333337,-0.520833333333337,-4.9479166666666625,,,,,382.0,382.0,382.0
INTC,2025-07-24T16:00:00,2025-07-25,amc,-1280.64,0.01,-0.1,22.945,21.3,20.565,-7.169317934190456,-3.450704225352108,-0.187793427230043,0.0,-0.187793427230043,-0.187793427230043,-1.5962441314553932,0.09389671361501595,-0.28169014084508115,5.992590978426682,-7.125735454347359,21.26,21.3,21.26
CDNS,2025-07-28T16:00:00,2025-07-29,amc,6.0,1.56,1.65,329.74,358.26,364.51,8.649238794201498,1.7445430692792918,0.0,0.0,0.0,0.0,0.4549768324680459,,,10.152817371262191,-0.04549038636502134,358.26,358.26,358.26
PYPL,2025-07-29T07:00:00,2025-07-29,bmo,8.0,1.3,1.4,78.26,77.95,70.38,-0.3961155123945903,-9.711353431686987,0.05131494547785387,0.23091725465040902,0.4105195638229642,0.4105195638229642,1.270044900577294,0.3207184092366866,0.0,-0.23000255558396354,-0.7027855865065269,77.99,78.13,78.27
ADP,2025-07-30T06:00:00,2025-07-30,bmo,0.18,2.23,2.23,302.58,301.46,307.97,-0.370150042963846,2.159490479665638,0.0,0.8027599018112008,0.8027599018112008,0.8027599018112008,0.8027599018112008,0.0,0.0,-0.28091744332076063,-0.370150042963846,301.46,303.88,303.88
AEP,2025-07-30T02:00:00,2025-07-30,bmo,12.83,1.27,1.43,106.32,107.4,110.78,1.015801354401824,3.1471135940409622,0.0,0.0,0.0,0.0,0.0,,,,,107.4,107.4,107.4
BKNG,2025-07-29T16:00:00,2025-07-30,amc,9.93,2.02,2.22,222.84,216.83,224.98,-2.6970023335128324,3.7587049762486613,0.5119217820412247,0.5119217820412247,0.5119217820412247,0.5119217820412247,0.5119217820412247,,,0.7404415724286517,-3.9983844911147037,217.94,217.94,217.94
EA,2025-07-29T16:00:00,2025-07-30,amc,97.53,0.13,0.25,149.72,149.55,157.51,-0.11354528453111357,5.322634570377782,0.0,0.0,0.0,0.0,0.0,,,1.2222815923056407,-4.441624365482233,149.55,149.55,149.55
GEHC,2025-07-30T06:00:00,2025-07-30,bmo,15.41,0.92,1.06,78.06,79.77,73.35,2.190622598001535,-8.048138397893945,1.2034599473486285,1.2034599473486285,1.2034599473486285,1.2034599473486285,-0.012536041118205166,,,0.32026646169613926,0.2049705354855158,80.73,80.73,80.73
KHC,2025-07-30T07:00:00,2025-07-30,bmo,8.43,0.64,0.69,27.19,27.19,27.38,0.0,0.6987863184994447,0.0,0.0,0.0,0.0,-0.2574475910261165,,,0.36778227289444576,-0.7723427730783383,27.19,27.19,27.19
MDLZ,2025-07-29T16:00:00,2025-07-30,amc,7.87,0.68,0.73,68.27,67.15,63.96,-1.6405448952687696,-4.750558451228604,0.029784065524940395,0.029784065524940395,0.029784065524940395,0.029784065524940395,0.029784065524940395,,,0.20506811190859064,-4.350373516918116,67.17,67.17,67.17
ODFL,2025-07-30T07:00:00,2025-07-30,bmo,-1.06,1.28,1.27,160.98,159.16,146.99,-1.1305752267362412,-7.646393566222665,0.0,0.0,0.0,0.0,0.0,,,,,159.16,159.16,159.16
SBUX,2025-07-29T16:00:00,2025-07-30,amc,-22.49,0.65,0.5,91.01,95.35,91.14,4.768706735523565,-4.415312008390138,0.09438909281593855,-0.09438909281592744,0.10487676979549221,0.10487676979549221,0.052438384897746104,0.10487676979549221,-0.09438909281592744,5.274145698274912,-5.779584661026272,95.44,95.26,95.45
STX,2025-07-29T16:00:00,2025-07-30,amc,6.01,2.44,2.59,152.2,141.83,144.82,-6.813403416557151,2.1081576535288526,0.0,0.0,0.1762673623351807,0.1762673623351807,0.4935486145385193,0.21152083480222572,-0.3877881971374286,1.7542706964520427,-11.31406044678055,141.83,141.83,142.08
VRSK,2025-07-30T07:00:00,2025-07-30,bmo,6.13,1.77,1.88,292.52,293.93,278.04,0.48201832353345075,-5.406049059299834,0.4116626407647983,0.4116626407647983,0.4116626407647983,0.4116626407647983,0.4116626407647983,,,5.213318747436069,5.213318747436069,295.14,295.14,295.14
ALNY,2025-07-31T08:00:00,2025-07-31,bmo,119.58,0.15,0.32,344.02,343.2,399.81,-0.23835823498633557,16.494755244755254,0.0,0.0,0.0,0.0,0.0,,,0.0552293471309806,0.0552293471309806,343.2,343.2,343.2
APLD,2025-07-30T16:00:00,2025-07-31,amc,85.94,-0.21,-0.03,10.1224,12.44,13.395,22.895755947206187,7.6768488745980745,-0.4823151125401881,2.0900321543408262,1.12540192926045,1.12540192926045,0.4019292604501734,2.4919614147909996,-0.9646302250803762,25.464316762823035,-3.2838062119655564,12.38,12.7,12.58
ARM,2025-07-30T16:00:00,2025-07-31,amc,-0.31,0.35,0.35,163.64,152.28,144.285,-6.942067954045461,-5.250197005516155,-0.26267402153927755,-0.40057788284739715,0.47281323877068626,0.47281323877068626,1.1951667980036662,0.5844496979248603,-1.0244286840031536,0.678318259594235,-9.740894646785625,151.88,151.67,153.0
CMCSA,2025-07-31T07:00:00,2025-07-31,bmo,5.87,1.18,1.25,29.87,29.28,29.98,-1.975225979243389,2.390710382513661,0.0,0.0,-0.23907103825137055,-0.23907103825137055,-0.10245901639344135,0.0,0.0,-1.6739203213926968,-2.778707733511887,29.28,29.28,29.21
CTSH,2025-07-30T16:00:00,2025-07-31,amc,3.99,1.26,1.31,73.36,71.84,72.71,-2.071973827699014,1.2110244988863927,0.22271714922048602,0.22271714922048602,0.22271714922048602,0.22271714922048602,0.22271714922048602,,,0.4770992366412097,-8.587786259541986,72.0,72.0,72.0
