variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,long_trades,short_trades,labeled_overshoot_match_pct
overshoot_pc20_start600_end780_pull1.5_vwap0.0_rev1.0,6,66.66666666666666,-2.501533903825372,1.3451322949264488,-15.662282300842655,1,5,66.66666666666666
overshoot_pc20_start600_end780_pull1.5_vwap0.5_rev1.0,6,66.66666666666666,-2.501533903825372,1.3451322949264488,-15.662282300842655,1,5,66.66666666666666
overshoot_pc20_start720_end840_pull3.0_vwap0.5_rev1.5,10,50.0,-1.5996941539830356,0.20584420455302954,-15.773925950350542,0,10,70.0
overshoot_pc20_start720_end870_pull5.0_vwap0.0_rev1.0,9,44.44444444444444,-1.794896493405888,-0.16067540715529738,-15.797116027314429,1,8,66.66666666666666
overshoot_pc20_start600_end840_pull3.0_vwap0.5_rev0.5,10,50.0,-1.6421323863230888,-0.34766253174459694,-15.980482011162023,0,10,70.0
overshoot_pc20_start600_end840_pull3.0_vwap1.0_rev0.5,10,50.0,-1.6664521681799385,-0.34766253174459694,-16.19504680743946,0,10,70.0
overshoot_pc15_start720_end780_pull1.5_vwap0.5_rev1.0,10,40.0,-1.3727834616362777,-0.6543265034396062,-16.198450547419807,1,9,70.0
overshoot_pc20_start720_end870_pull1.5_vwap1.0_rev1.0,12,50.0,-1.3838208241780003,-0.5470714002887789,-16.22074933926989,1,11,66.66666666666666
overshoot_pc20_start720_end870_pull3.0_vwap1.0_rev1.0,12,50.0,-1.3838208241780003,-0.5470714002887789,-16.22074933926989,1,11,66.66666666666666
overshoot_pc15_start600_end780_pull3.0_vwap0.5_rev0.5,9,66.66666666666666,-1.5054647503908822,1.0158013544018019,-16.277808574688358,2,7,77.77777777777779
overshoot_pc20_start720_end870_pull5.0_vwap0.5_rev1.0,9,44.44444444444444,-1.8628326500635015,-0.16067540715529738,-16.29391304275327,1,8,66.66666666666666
overshoot_pc20_start660_end840_pull3.0_vwap0.0_rev1.0,12,50.0,-1.4169293985916864,-0.5470714002887789,-16.81049950666713,1,11,66.66666666666666
overshoot_pc20_start720_end840_pull3.0_vwap0.5_rev1.0,10,50.0,-1.733242915718667,-0.5470714002887789,-16.866439337246753,0,10,70.0
overshoot_pc15_start720_end780_pull1.5_vwap1.0_rev1.0,6,50.0,-2.4764483243477238,-0.47626319182869636,-16.968665427070473,1,5,83.33333333333334
overshoot_pc20_start600_end840_pull3.0_vwap0.5_rev1.5,10,50.0,-1.730384975533499,0.20584420455302954,-16.981550231844377,0,10,70.0
overshoot_pc20_start660_end840_pull3.0_vwap0.5_rev1.5,10,50.0,-1.730384975533499,0.20584420455302954,-16.981550231844377,0,10,70.0
overshoot_pc15_start720_end780_pull1.5_vwap0.0_rev1.5,8,37.5,-1.8454653949218536,-1.2882296650717662,-17.05936647013181,1,7,75.0
overshoot_pc20_start660_end840_pull1.5_vwap0.5_rev0.5,13,38.46153846153847,-1.348658322781124,-1.1430904266176878,-17.088343710816613,0,13,69.23076923076923
overshoot_pc15_start720_end780_pull1.5_vwap1.0_rev1.5,6,50.0,-2.5512225434183136,-0.5275232332565161,-17.34947901635373,1,5,83.33333333333334
overshoot_pc20_start720_end840_pull3.0_vwap0.0_rev1.5,11,45.45454545454545,-1.6356529418325287,-1.1430904266176878,-17.487611465052733,0,11,63.63636363636363
overshoot_pc20_start720_end840_pull1.5_vwap0.5_rev1.5,11,45.45454545454545,-1.637906831982572,-1.1430904266176878,-17.5007588785251,0,11,63.63636363636363
overshoot_pc20_start660_end840_pull1.5_vwap1.0_rev0.5,11,36.36363636363637,-1.6599196349942547,-1.1430904266176878,-17.631035809951612,0,11,72.72727272727273
overshoot_pc20_start660_end840_pull3.0_vwap0.0_rev0.5,12,41.66666666666667,-1.514199653893482,-0.7400418349304605,-17.649915552113793,1,11,66.66666666666666
