variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,labeled_overshoot_match_pct
vwapfail_pc15_start720_end840_break0.25_reb1.00_win10_rvwap0.25_lh2.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.25_reb1.00_win10_rvwap0.25_lh3.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.50_reb1.00_win10_rvwap0.00_lh1.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.50_reb1.00_win10_rvwap0.00_lh2.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.50_reb1.00_win10_rvwap0.00_lh3.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.50_reb1.00_win10_rvwap0.25_lh2.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.50_reb1.00_win10_rvwap0.25_lh3.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start780_end840_break0.00_reb0.50_win15_rvwap0.50_lh1.0_bd0.5,7,71.42857142857143,2.0809286163521703,1.6494417957298113,15.038348516927403,71.42857142857143
vwapfail_pc15_start780_end840_break0.25_reb0.50_win15_rvwap0.50_lh1.0_bd0.5,7,71.42857142857143,2.0809286163521703,1.6494417957298113,15.038348516927403,71.42857142857143
vwapfail_pc15_start780_end840_break0.50_reb0.50_win15_rvwap0.50_lh1.0_bd0.5,7,71.42857142857143,2.0809286163521703,1.6494417957298113,15.038348516927403,71.42857142857143
vwapfail_pc15_start780_end900_break0.00_reb0.25_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.8832899620705033,2.992716226809511,14.950413263745222,80.0
vwapfail_pc15_start780_end900_break0.25_reb0.25_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.8832899620705033,2.992716226809511,14.950413263745222,80.0
vwapfail_pc15_start780_end900_break0.50_reb0.25_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.8832899620705033,2.992716226809511,14.950413263745222,80.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win10_rvwap0.00_lh1.0_bd0.5,12,66.66666666666666,1.1968636567891657,0.7803950690585315,14.924386158253311,75.0
vwapfail_pc15_start720_end840_break0.25_reb0.50_win10_rvwap0.00_lh1.0_bd0.5,12,66.66666666666666,1.1968636567891657,0.7803950690585315,14.924386158253311,75.0
vwapfail_pc15_start720_end840_break0.50_reb0.50_win10_rvwap0.00_lh1.0_bd0.5,12,66.66666666666666,1.1968636567891657,0.7803950690585315,14.924386158253311,75.0
vwapfail_pc15_start780_end840_break0.00_reb0.25_win10_rvwap0.00_lh3.0_bd0.5,7,71.42857142857143,2.033631554926854,1.2598794519488088,14.723775157447893,85.71428571428571
vwapfail_pc15_start780_end840_break0.25_reb0.25_win10_rvwap0.00_lh3.0_bd0.5,7,71.42857142857143,2.033631554926854,1.2598794519488088,14.723775157447893,85.71428571428571
vwapfail_pc15_start780_end840_break0.50_reb0.25_win10_rvwap0.00_lh3.0_bd0.5,7,71.42857142857143,2.033631554926854,1.2598794519488088,14.723775157447893,85.71428571428571
vwapfail_pc15_start780_end840_break0.50_reb0.25_win10_rvwap0.25_lh3.0_bd0.5,7,71.42857142857143,2.033631554926854,1.2598794519488088,14.723775157447893,85.71428571428571
vwapfail_pc15_start720_end900_break0.00_reb1.00_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.763170040748677,2.992716226809511,14.372808281694983,80.0
vwapfail_pc15_start720_end900_break0.00_reb1.00_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.763170040748677,2.992716226809511,14.372808281694983,80.0
vwapfail_pc15_start720_end900_break0.25_reb1.00_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.763170040748677,2.992716226809511,14.372808281694983,80.0
vwapfail_pc15_start720_end900_break0.25_reb1.00_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.763170040748677,2.992716226809511,14.372808281694983,80.0
vwapfail_pc15_start720_end900_break0.50_reb1.00_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.763170040748677,2.992716226809511,14.372808281694983,80.0
