,symbol,regime,direction,entry_price,exit_price,outcome,return_pct (%),PnL ($),entry_time,exit_time,notes
327,UVXY,normal,Long,110.85,110.36180636004208,SL hit,-0.44040923767064794,-5.2040923767064795,2025-03-04T20:01:00.000,2025-03-04T20:21:00.000,Entry: Long @ 110.8500 (next-bar open) | regime=normal | SL=110.3618 | TP=112.3145
326,UVXY,normal,Long,112.35,113.69014215162842,TP hit,1.1928279053212527,11.128279053212527,2025-03-04T19:26:00.000,2025-03-04T19:28:00.000,Entry: Long @ 112.3500 (next-bar open) | regime=normal | SL=111.8273 | TP=113.6901
325,UVXY,normal,Long,121.2,120.7828050039262,SL hit,-0.3442202937902667,-4.2422029379026664,2025-03-04T16:50:00.000,2025-03-04T16:51:00.000,Entry: Long @ 121.2000 (next-bar open) | regime=normal | SL=120.7828 | TP=123.8556
324,UVXY,normal,Long,104,103.85082584236677,SL hit,-0.14343669003194803,-2.234366900319481,2025-03-03T19:41:00.000,2025-03-03T19:42:00.000,Entry: Long @ 104.0000 (next-bar open) | regime=normal | SL=103.8508 | TP=105.3290
323,UVXY,normal,Long,100.82,100.39613192063011,SL hit,-0.42042063020222376,-5.004206302022237,2025-03-03T15:28:00.000,2025-03-03T15:29:00.000,Entry: Long @ 100.8200 (next-bar open) | regime=normal | SL=100.3961 | TP=102.4333
322,UVXY,normal,Short,101.9,102.11282929124636,SL hit,-0.20886093350966703,-2.88860933509667,2025-03-03T14:57:00.000,2025-03-03T14:58:00.000,Entry: Short @ 101.9000 (next-bar open) | regime=normal | SL=102.1128 | TP=100.1217
321,UVXY,normal,Long,102.95,102.38787625909723,SL hit,-0.5460162611974523,-6.260162611974523,2025-02-28T20:09:00.000,2025-02-28T20:27:00.000,Entry: Long @ 102.9500 (next-bar open) | regime=normal | SL=102.3879 | TP=104.7761
320,UVXY,normal,Long,105.82,105.35995722623093,SL hit,-0.4347408559526185,-5.147408559526185,2025-02-28T19:39:00.000,2025-02-28T19:43:00.000,Entry: Long @ 105.8200 (next-bar open) | regime=normal | SL=105.3600 | TP=107.1142
319,UVXY,normal,Long,106.05,107.97350000000002,TP hit,1.8137670909948314,17.33767090994831,2025-02-28T18:38:00.000,2025-02-28T18:56:00.000,Entry: Long @ 106.0500 (next-bar open) | regime=normal | SL=105.6209 | TP=107.9735
318,UVXY,normal,Long,101.15,102.3005,TP hit,1.1374196737518474,10.574196737518472,2025-02-28T16:02:00.000,2025-02-28T16:11:00.000,Entry: Long @ 101.1500 (next-bar open) | regime=normal | SL=100.6953 | TP=102.3005
317,UVXY,normal,Long,95.6,97.78381470249921,TP hit,2.2843250026142465,22.043250026142463,2025-02-27T15:23:00.000,2025-02-27T15:33:00.000,Entry: Long @ 95.6000 (next-bar open) | regime=normal | SL=95.0434 | TP=97.7838
316,UVXY,normal,Long,97.05,96.74583834516999,SL hit,-0.3134071662339116,-3.9340716623391163,2025-02-27T15:14:00.000,2025-02-27T15:15:00.000,Entry: Long @ 97.0500 (next-bar open) | regime=normal | SL=96.7458 | TP=98.7121
315,UVXY,normal,Short,97.03,97.66972618523947,SL hit,-0.659307621601018,-7.39307621601018,2025-02-27T14:54:00.000,2025-02-27T14:55:00.000,Entry: Short @ 97.0300 (next-bar open) | regime=normal | SL=97.6697 | TP=95.1819
314,UVXY,normal,Short,95.5,94.0055,TP hit,1.5649214659685888,14.849214659685888,2025-02-27T13:55:00.000,2025-02-27T14:30:00.000,Entry: Short @ 95.5000 (next-bar open) | regime=normal | SL=95.9690 | TP=94.0055
313,UVXY,normal,Short,94.95,95.36507536117593,SL hit,-0.43715151256021356,-5.171515125602135,2025-02-27T13:52:00.000,2025-02-27T13:54:00.000,Entry: Short @ 94.9500 (next-bar open) | regime=normal | SL=95.3651 | TP=93.7655
312,UVXY,normal,Long,94.45,94.12677724324794,SL hit,-0.3422157297533717,-4.222157297533717,2025-02-26T21:23:00.000,2025-02-26T21:45:00.000,Entry: Long @ 94.4500 (next-bar open) | regime=normal | SL=94.1268 | TP=95.6414
311,UVXY,normal,Long,98.05,97.93434837466108,SL hit,-0.11795168316054343,-1.9795168316054343,2025-02-26T19:23:00.000,2025-02-26T19:26:00.000,Entry: Long @ 98.0500 (next-bar open) | regime=normal | SL=97.9343 | TP=99.4210
310,UVXY,normal,Short,96.95,97.34213650082721,SL hit,-0.4044729250409553,-4.844729250409553,2025-02-26T18:02:00.000,2025-02-26T18:06:00.000,Entry: Short @ 96.9500 (next-bar open) | regime=normal | SL=97.3421 | TP=95.9593
309,UVXY,normal,Short,96.75,97.04616246208798,SL hit,-0.3061110719255581,-3.8611107192555805,2025-02-26T17:58:00.000,2025-02-26T17:59:00.000,Entry: Short @ 96.7500 (next-bar open) | regime=normal | SL=97.0462 | TP=95.6715
308,UVXY,normal,Long,94.25,95.41912022292995,TP hit,1.2404458598726238,11.604458598726236,2025-02-26T15:17:00.000,2025-02-26T15:29:00.000,Entry: Long @ 94.2500 (next-bar open) | regime=normal | SL=93.9184 | TP=95.4191
