,date,series,price
1004,2023-09-13T00:00:00.000,GLD fair value,179.27954782395213
1005,2023-09-14T00:00:00.000,GLD fair value,177.06209684322397
1006,2023-09-15T00:00:00.000,GLD fair value,175.3638582880867
1007,2023-09-18T00:00:00.000,GLD fair value,174.88078713380293
1008,2023-09-19T00:00:00.000,GLD fair value,174.50962743777538
1009,2023-09-20T00:00:00.000,GLD fair value,174.0528908612015
1010,2023-09-21T00:00:00.000,GLD fair value,172.6179060984172
1011,2023-09-22T00:00:00.000,GLD fair value,172.59889238212492
1012,2023-09-25T00:00:00.000,GLD fair value,172.28722140769577
1013,2023-09-26T00:00:00.000,GLD fair value,171.78857123591314
1014,2023-09-27T00:00:00.000,GLD fair value,171.75065741264984
1015,2023-09-28T00:00:00.000,GLD fair value,172.355208453013
1016,2023-09-29T00:00:00.000,GLD fair value,172.6508320800201
1017,2023-10-02T00:00:00.000,GLD fair value,172.41138769812352
1018,2023-10-03T00:00:00.000,GLD fair value,171.37820739950286
1019,2023-10-04T00:00:00.000,GLD fair value,170.95167650699403
1020,2023-10-05T00:00:00.000,GLD fair value,170.73019567529855
1021,2023-10-06T00:00:00.000,GLD fair value,170.5389883421395
1022,2023-10-09T00:00:00.000,GLD fair value,170.40172771482364
1023,2023-10-10T00:00:00.000,GLD fair value,171.30642839821303
1024,2023-10-11T00:00:00.000,GLD fair value,172.60485261492482
1025,2023-10-12T00:00:00.000,GLD fair value,172.88109366079289
1026,2023-10-13T00:00:00.000,GLD fair value,172.91137892429253
1027,2023-10-16T00:00:00.000,GLD fair value,173.27110052634205
1028,2023-10-17T00:00:00.000,GLD fair value,173.20335508803586
1029,2023-10-18T00:00:00.000,GLD fair value,172.83637602342822
1030,2023-10-19T00:00:00.000,GLD fair value,172.50348122446297
1031,2023-10-20T00:00:00.000,GLD fair value,172.9532360108576
1032,2023-10-23T00:00:00.000,GLD fair value,173.92728967664857
1033,2023-10-24T00:00:00.000,GLD fair value,175.15242701906686
1034,2023-10-25T00:00:00.000,GLD fair value,175.37900867065065
1035,2023-10-26T00:00:00.000,GLD fair value,176.6005024114756
1036,2023-10-27T00:00:00.000,GLD fair value,177.93626567229452
1037,2023-10-30T00:00:00.000,GLD fair value,179.84038689749622
1038,2023-10-31T00:00:00.000,GLD fair value,180.78507799983913
1039,2023-11-01T00:00:00.000,GLD fair value,182.10478468216178
1040,2023-11-02T00:00:00.000,GLD fair value,183.0924303886531
1041,2023-11-03T00:00:00.000,GLD fair value,183.96175270978483
1042,2023-11-06T00:00:00.000,GLD fair value,184.1577726931074
1043,2023-11-07T00:00:00.000,GLD fair value,184.50130527211496
1044,2023-11-08T00:00:00.000,GLD fair value,184.38899486893217
1045,2023-11-09T00:00:00.000,GLD fair value,183.4632433621462
1046,2023-11-10T00:00:00.000,GLD fair value,182.45614777949433
1047,2023-11-13T00:00:00.000,GLD fair value,181.6281893418651
1048,2023-11-14T00:00:00.000,GLD fair value,181.83113791791868
1049,2023-11-15T00:00:00.000,GLD fair value,181.43367929772887
1050,2023-11-16T00:00:00.000,GLD fair value,181.57725463784888
1051,2023-11-17T00:00:00.000,GLD fair value,181.7803970670648
1052,2023-11-20T00:00:00.000,GLD fair value,182.12885556254267
1053,2023-11-21T00:00:00.000,GLD fair value,182.63243598182817
1054,2023-11-22T00:00:00.000,GLD fair value,182.64253025533299
1055,2023-11-24T00:00:00.000,GLD fair value,182.30828093824692
1056,2023-11-27T00:00:00.000,GLD fair value,182.50596269605967
1057,2023-11-28T00:00:00.000,GLD fair value,183.23593105494103
1058,2023-11-29T00:00:00.000,GLD fair value,184.1276935368044
1059,2023-11-30T00:00:00.000,GLD fair value,184.54323993384352
1060,2023-12-01T00:00:00.000,GLD fair value,185.80633089841555
1061,2023-12-04T00:00:00.000,GLD fair value,186.3741251393975
1062,2023-12-05T00:00:00.000,GLD fair value,187.07552739852164
1063,2023-12-06T00:00:00.000,GLD fair value,187.61755544445825
1064,2023-12-07T00:00:00.000,GLD fair value,188.1040448438715
1065,2023-12-08T00:00:00.000,GLD fair value,187.9120966110197
1066,2023-12-11T00:00:00.000,GLD fair value,187.69709504882937
1067,2023-12-12T00:00:00.000,GLD fair value,187.3849538419024
1068,2023-12-13T00:00:00.000,GLD fair value,188.00426172916048
1069,2023-12-14T00:00:00.000,GLD fair value,189.42358074335885
1070,2023-12-15T00:00:00.000,GLD fair value,190.31369839140888
1071,2023-12-18T00:00:00.000,GLD fair value,190.39032364078292
1072,2023-12-19T00:00:00.000,GLD fair value,190.58385978547997
1073,2023-12-20T00:00:00.000,GLD fair value,190.9485927472469
1074,2023-12-21T00:00:00.000,GLD fair value,191.01304717950723
1075,2023-12-22T00:00:00.000,GLD fair value,190.50522409797534
1076,2023-12-26T00:00:00.000,GLD fair value,190.0966158904054
1077,2023-12-27T00:00:00.000,GLD fair value,190.2130645418357
1078,2023-12-28T00:00:00.000,GLD fair value,190.37517494320005
1079,2023-12-29T00:00:00.000,GLD fair value,190.22046665497072
1080,2024-01-02T00:00:00.000,GLD fair value,190.07236704874612
1081,2024-01-03T00:00:00.000,GLD fair value,189.98454249259888
1082,2024-01-04T00:00:00.000,GLD fair value,189.93773895137505
1083,2024-01-05T00:00:00.000,GLD fair value,189.3146885121838
1084,2024-01-08T00:00:00.000,GLD fair value,189.0012691528094
1085,2024-01-09T00:00:00.000,GLD fair value,188.7081167870192
1086,2024-01-10T00:00:00.000,GLD fair value,188.55437031266945
1087,2024-01-11T00:00:00.000,GLD fair value,188.79739046520794
1088,2024-01-12T00:00:00.000,GLD fair value,189.18284002676455
1089,2024-01-16T00:00:00.000,GLD fair value,189.53352729430554
1090,2024-01-17T00:00:00.000,GLD fair value,189.67065460386752
1091,2024-01-18T00:00:00.000,GLD fair value,189.41712143319631
1092,2024-01-19T00:00:00.000,GLD fair value,188.95886362208051
1093,2024-01-22T00:00:00.000,GLD fair value,188.61489463909882
1094,2024-01-23T00:00:00.000,GLD fair value,188.09130588062902
1095,2024-01-24T00:00:00.000,GLD fair value,187.84515412624899
1096,2024-01-25T00:00:00.000,GLD fair value,187.97614283853542
1097,2024-01-26T00:00:00.000,GLD fair value,187.88737887356277
1098,2024-01-29T00:00:00.000,GLD fair value,188.33971258009774
1099,2024-01-30T00:00:00.000,GLD fair value,188.4672299599045
1100,2024-01-31T00:00:00.000,GLD fair value,188.96351862503838
1101,2024-02-01T00:00:00.000,GLD fair value,191.23745939412657
1102,2024-02-02T00:00:00.000,GLD fair value,191.1226040099649
1103,2024-02-05T00:00:00.000,GLD fair value,190.58617858942839
1104,2024-02-06T00:00:00.000,GLD fair value,190.30246408543894
1105,2024-02-07T00:00:00.000,GLD fair value,189.77515299762103
1106,2024-02-08T00:00:00.000,GLD fair value,189.35713321859893
1107,2024-02-09T00:00:00.000,GLD fair value,189.10963710496168
1108,2024-02-12T00:00:00.000,GLD fair value,188.78776802672488
1109,2024-02-13T00:00:00.000,GLD fair value,188.28796562046278
1110,2024-02-14T00:00:00.000,GLD fair value,187.40716793537197
1111,2024-02-15T00:00:00.000,GLD fair value,187.08771337905432
1112,2024-02-16T00:00:00.000,GLD fair value,187.08034699757417
1113,2024-02-20T00:00:00.000,GLD fair value,187.5444589490995
1114,2024-02-21T00:00:00.000,GLD fair value,187.4404998642932
1115,2024-02-22T00:00:00.000,GLD fair value,187.14621076560866
1116,2024-02-23T00:00:00.000,GLD fair value,187.19482381862844
1117,2024-02-26T00:00:00.000,GLD fair value,187.36982326594003
1118,2024-02-27T00:00:00.000,GLD fair value,187.33842184508896
1119,2024-02-28T00:00:00.000,GLD fair value,187.5729165503024
1120,2024-02-29T00:00:00.000,GLD fair value,187.9189317665364
1121,2024-03-01T00:00:00.000,GLD fair value,190.30436309143826
1122,2024-03-04T00:00:00.000,GLD fair value,192.09799043068358
1123,2024-03-05T00:00:00.000,GLD fair value,194.1921770599896
1124,2024-03-06T00:00:00.000,GLD fair value,195.69351806150885
1125,2024-03-07T00:00:00.000,GLD fair value,197.0288365573373
1126,2024-03-08T00:00:00.000,GLD fair value,198.57931940669994
1127,2024-03-11T00:00:00.000,GLD fair value,199.5895177614754
1128,2024-03-12T00:00:00.000,GLD fair value,199.45958443511924
1129,2024-03-13T00:00:00.000,GLD fair value,199.5376807290594
1130,2024-03-14T00:00:00.000,GLD fair value,199.28266896289526
1131,2024-03-15T00:00:00.000,GLD fair value,199.55920455833257
1132,2024-03-18T00:00:00.000,GLD fair value,199.949920598118
1133,2024-03-19T00:00:00.000,GLD fair value,200.34679817792914
1134,2024-03-20T00:00:00.000,GLD fair value,200.690298730197
1135,2024-03-21T00:00:00.000,GLD fair value,200.71213274991925
1136,2024-03-22T00:00:00.000,GLD fair value,201.12711955843355
1137,2024-03-25T00:00:00.000,GLD fair value,201.05681931748774
1138,2024-03-26T00:00:00.000,GLD fair value,200.86997754133412
1139,2024-03-27T00:00:00.000,GLD fair value,200.81471236462858
1140,2024-03-28T00:00:00.000,GLD fair value,201.58225345560965
1141,2024-04-01T00:00:00.000,GLD fair value,203.01530240807443
1142,2024-04-02T00:00:00.000,GLD fair value,204.58662471268556
1143,2024-04-03T00:00:00.000,GLD fair value,205.89801142113274
1144,2024-04-04T00:00:00.000,GLD fair value,208.11568937305697
1145,2024-04-05T00:00:00.000,GLD fair value,209.47392470826574
1146,2024-04-08T00:00:00.000,GLD fair value,210.0679269219056
1147,2024-04-09T00:00:00.000,GLD fair value,211.47672555492585
1148,2024-04-10T00:00:00.000,GLD fair value,212.430305029148
1149,2024-04-11T00:00:00.000,GLD fair value,213.3929967815032
1150,2024-04-12T00:00:00.000,GLD fair value,215.0768721965655
1151,2024-04-15T00:00:00.000,GLD fair value,217.25861978051768
1152,2024-04-16T00:00:00.000,GLD fair value,219.06679934612364
1153,2024-04-17T00:00:00.000,GLD fair value,219.7921443550956
1154,2024-04-18T00:00:00.000,GLD fair value,219.80037990398316
1155,2024-04-19T00:00:00.000,GLD fair value,220.85645438921358
1156,2024-04-22T00:00:00.000,GLD fair value,219.4947758536606
1157,2024-04-23T00:00:00.000,GLD fair value,217.61292569824928
1158,2024-04-24T00:00:00.000,GLD fair value,216.50926891554775
1159,2024-04-25T00:00:00.000,GLD fair value,216.22894583111184
1160,2024-04-26T00:00:00.000,GLD fair value,216.10987273033902
1161,2024-04-29T00:00:00.000,GLD fair value,216.09765205491436
1162,2024-04-30T00:00:00.000,GLD fair value,215.90906720326208
1163,2024-05-01T00:00:00.000,GLD fair value,212.98799737720168
1164,2024-05-02T00:00:00.000,GLD fair value,210.7851612707007
1165,2024-05-03T00:00:00.000,GLD fair value,208.6425478743283
1166,2024-05-06T00:00:00.000,GLD fair value,207.9137866090202
1167,2024-05-07T00:00:00.000,GLD fair value,207.72856662685945
1168,2024-05-08T00:00:00.000,GLD fair value,207.6628453740513
1169,2024-05-09T00:00:00.000,GLD fair value,208.452042452932
1170,2024-05-10T00:00:00.000,GLD fair value,209.24458174025733
1171,2024-05-13T00:00:00.000,GLD fair value,210.96837271827042
1172,2024-05-14T00:00:00.000,GLD fair value,212.95601123543574
1173,2024-05-15T00:00:00.000,GLD fair value,214.55130739881173
1174,2024-05-16T00:00:00.000,GLD fair value,215.57600231792117
1175,2024-05-17T00:00:00.000,GLD fair value,217.27406624550568
1176,2024-05-20T00:00:00.000,GLD fair value,218.8096366352614
1177,2024-05-21T00:00:00.000,GLD fair value,220.25528464323725
1178,2024-05-22T00:00:00.000,GLD fair value,220.4920627552173
1179,2024-05-23T00:00:00.000,GLD fair value,219.5513032976804
1180,2024-05-24T00:00:00.000,GLD fair value,219.48626212355506
1181,2024-05-28T00:00:00.000,GLD fair value,219.42027029540833
1182,2024-05-29T00:00:00.000,GLD fair value,218.7262987994438
1183,2024-05-30T00:00:00.000,GLD fair value,218.35170253182423
1184,2024-05-31T00:00:00.000,GLD fair value,217.3731929974253
1185,2024-06-03T00:00:00.000,GLD fair value,212.46910537996382
1186,2024-06-04T00:00:00.000,GLD fair value,210.5732643535432
1187,2024-06-05T00:00:00.000,GLD fair value,210.4380820900102
1188,2024-06-06T00:00:00.000,GLD fair value,212.03916011485762
1189,2024-06-07T00:00:00.000,GLD fair value,210.14797553421013
1190,2024-06-10T00:00:00.000,GLD fair value,209.25035370136686
1191,2024-06-11T00:00:00.000,GLD fair value,209.93762468198793
1192,2024-06-12T00:00:00.000,GLD fair value,210.66280014724782
1193,2024-06-13T00:00:00.000,GLD fair value,211.06960090311716
1194,2024-06-14T00:00:00.000,GLD fair value,211.73935777338883
1195,2024-06-17T00:00:00.000,GLD fair value,211.33290967910236
1196,2024-06-18T00:00:00.000,GLD fair value,212.43503800276682
1197,2024-06-20T00:00:00.000,GLD fair value,217.1152634470362
1198,2024-06-21T00:00:00.000,GLD fair value,219.2279631943459
1199,2024-06-24T00:00:00.000,GLD fair value,221.24999068599368
1200,2024-06-25T00:00:00.000,GLD fair value,220.99450075400256
1201,2024-06-26T00:00:00.000,GLD fair value,216.96320011358017
1202,2024-06-27T00:00:00.000,GLD fair value,217.1429750345542
1203,2024-06-28T00:00:00.000,GLD fair value,215.5884716735469
1204,2024-07-01T00:00:00.000,GLD fair value,214.3363366450863
1205,2024-07-02T00:00:00.000,GLD fair value,214.47949543052565
1206,2024-07-03T00:00:00.000,GLD fair value,218.53841708767374
1207,2024-07-05T00:00:00.000,GLD fair value,222.0684136383627
1208,2024-07-08T00:00:00.000,GLD fair value,222.01412663959553
1209,2024-07-09T00:00:00.000,GLD fair value,221.1903593183327
1210,2024-07-10T00:00:00.000,GLD fair value,221.33253048462777
1211,2024-07-11T00:00:00.000,GLD fair value,221.28646171453624
1212,2024-07-12T00:00:00.000,GLD fair value,220.7976498935891
1213,2024-07-15T00:00:00.000,GLD fair value,221.74089608695942
1214,2024-07-16T00:00:00.000,GLD fair value,223.55307580954215
1215,2024-07-17T00:00:00.000,GLD fair value,223.8996109877626
1216,2024-07-18T00:00:00.000,GLD fair value,225.95100839213114
1217,2024-07-19T00:00:00.000,GLD fair value,225.35353304435847
1218,2024-07-22T00:00:00.000,GLD fair value,224.02567934839516
1219,2024-07-23T00:00:00.000,GLD fair value,223.87474418795267
1220,2024-07-24T00:00:00.000,GLD fair value,223.22737202893575
1221,2024-07-25T00:00:00.000,GLD fair value,222.78480511810278
1222,2024-07-26T00:00:00.000,GLD fair value,220.55757958564442
1223,2024-07-29T00:00:00.000,GLD fair value,219.87150044753298
1224,2024-07-30T00:00:00.000,GLD fair value,220.15519654409368
1225,2024-07-31T00:00:00.000,GLD fair value,221.14405698629844
1226,2024-08-01T00:00:00.000,GLD fair value,220.7885198188789
1227,2024-08-02T00:00:00.000,GLD fair value,222.6492354781454
1228,2024-08-05T00:00:00.000,GLD fair value,225.31145005987227
1229,2024-08-06T00:00:00.000,GLD fair value,224.8210939425166
1230,2024-08-07T00:00:00.000,GLD fair value,222.50938956191527
1231,2024-08-08T00:00:00.000,GLD fair value,221.1223475177058
1232,2024-08-09T00:00:00.000,GLD fair value,221.3112647566145
1233,2024-08-12T00:00:00.000,GLD fair value,223.23933664820282
1234,2024-08-13T00:00:00.000,GLD fair value,224.4028131433348
1235,2024-08-14T00:00:00.000,GLD fair value,225.40509246288462
1236,2024-08-15T00:00:00.000,GLD fair value,227.64197487673727
1237,2024-08-16T00:00:00.000,GLD fair value,229.87788281137767
1238,2024-08-19T00:00:00.000,GLD fair value,231.48277843485815
1239,2024-08-20T00:00:00.000,GLD fair value,232.48500372504364
1240,2024-08-21T00:00:00.000,GLD fair value,233.95320627712695
1241,2024-08-22T00:00:00.000,GLD fair value,234.18310901602524
1242,2024-08-23T00:00:00.000,GLD fair value,234.24566936519892
1243,2024-08-26T00:00:00.000,GLD fair value,234.41109553442422
1244,2024-08-27T00:00:00.000,GLD fair value,233.54988494611308
1245,2024-08-28T00:00:00.000,GLD fair value,232.5026356642162
1246,2024-08-29T00:00:00.000,GLD fair value,232.23972198866613
1247,2024-08-30T00:00:00.000,GLD fair value,233.41191689883993
1248,2024-09-03T00:00:00.000,GLD fair value,234.30413034977283
1249,2024-09-04T00:00:00.000,GLD fair value,233.31210343861403
1250,2024-09-05T00:00:00.000,GLD fair value,233.53694439378762
1251,2024-09-06T00:00:00.000,GLD fair value,232.63521479917972
1252,2024-09-09T00:00:00.000,GLD fair value,232.67716154986906
1253,2024-09-10T00:00:00.000,GLD fair value,233.01743453485227
1254,2024-09-11T00:00:00.000,GLD fair value,233.91340512988145
1255,2024-09-12T00:00:00.000,GLD fair value,235.6852575675778
1256,2024-09-13T00:00:00.000,GLD fair value,238.1627917079057
1257,2024-09-16T00:00:00.000,GLD fair value,239.61497673717724
1258,2024-09-17T00:00:00.000,GLD fair value,240.00561499925305
1259,2024-09-18T00:00:00.000,GLD fair value,239.44513153023996
1260,2024-09-19T00:00:00.000,GLD fair value,242.35141885906367
1261,2024-09-20T00:00:00.000,GLD fair value,244.37116405071373
1262,2024-09-23T00:00:00.000,GLD fair value,244.9743005058286
1263,2024-09-24T00:00:00.000,GLD fair value,246.0024280830275
1264,2024-09-25T00:00:00.000,GLD fair value,242.70475087969967
1265,2024-09-26T00:00:00.000,GLD fair value,244.24352425779813
1266,2024-09-27T00:00:00.000,GLD fair value,244.3855108620665
1267,2024-09-30T00:00:00.000,GLD fair value,242.95340351606743
1268,2024-10-01T00:00:00.000,GLD fair value,243.59544787991229
1269,2024-10-02T00:00:00.000,GLD fair value,246.64695961170304
1270,2024-10-03T00:00:00.000,GLD fair value,246.66909711407766
1271,2024-10-04T00:00:00.000,GLD fair value,245.85549028454068
1272,2024-10-07T00:00:00.000,GLD fair value,244.3741927446925
1273,2024-10-08T00:00:00.000,GLD fair value,243.43832593703667
1274,2024-10-09T00:00:00.000,GLD fair value,242.39946606301783
1275,2024-10-10T00:00:00.000,GLD fair value,242.5641638710179
1276,2024-10-11T00:00:00.000,GLD fair value,242.64273210152143
1277,2024-10-14T00:00:00.000,GLD fair value,242.67815652157594
1278,2024-10-15T00:00:00.000,GLD fair value,243.03592566087735
1279,2024-10-16T00:00:00.000,GLD fair value,245.95201816661663
1280,2024-10-17T00:00:00.000,GLD fair value,247.60878385869637
1281,2024-10-18T00:00:00.000,GLD fair value,249.55169390207854
1282,2024-10-21T00:00:00.000,GLD fair value,250.11126977941248
1283,2024-10-22T00:00:00.000,GLD fair value,250.63098508904125
1284,2024-10-23T00:00:00.000,GLD fair value,250.30169122560034
1285,2024-10-24T00:00:00.000,GLD fair value,250.38957463542454
1286,2024-10-25T00:00:00.000,GLD fair value,250.3276138721511
1287,2024-10-28T00:00:00.000,GLD fair value,249.94960441975036
1288,2024-10-29T00:00:00.000,GLD fair value,249.97147838724754
1289,2024-10-30T00:00:00.000,GLD fair value,255.65797000524492
1290,2024-10-31T00:00:00.000,GLD fair value,257.53097776775473
1291,2024-11-01T00:00:00.000,GLD fair value,251.91783943846542
1292,2024-11-04T00:00:00.000,GLD fair value,249.15276957363233
1293,2024-11-05T00:00:00.000,GLD fair value,247.18712474738396
1294,2024-11-06T00:00:00.000,GLD fair value,243.84797181907064
1295,2024-11-07T00:00:00.000,GLD fair value,243.540980073299
1296,2024-11-08T00:00:00.000,GLD fair value,243.58755898593697
1297,2024-11-11T00:00:00.000,GLD fair value,242.78347534526324
1298,2024-11-12T00:00:00.000,GLD fair value,241.4634838034801
1299,2024-11-13T00:00:00.000,GLD fair value,241.04266629063892
1300,2024-11-14T00:00:00.000,GLD fair value,239.0609594473234
1301,2024-11-15T00:00:00.000,GLD fair value,237.5833149845107
1302,2024-11-18T00:00:00.000,GLD fair value,237.84980100360514
1303,2024-11-19T00:00:00.000,GLD fair value,239.13916303223118
1304,2024-11-20T00:00:00.000,GLD fair value,238.79576454786312
1305,2024-11-21T00:00:00.000,GLD fair value,239.9450672526668
1306,2024-11-22T00:00:00.000,GLD fair value,241.5845352367976
1307,2024-11-25T00:00:00.000,GLD fair value,242.0216260202642
1308,2024-11-26T00:00:00.000,GLD fair value,242.882480218444
1309,2024-11-27T00:00:00.000,GLD fair value,242.76044290684342
1310,2024-11-29T00:00:00.000,GLD fair value,242.5901656847317
1311,2024-12-02T00:00:00.000,GLD fair value,242.19989723063455
1312,2024-12-03T00:00:00.000,GLD fair value,241.35559889199237
1313,2024-12-04T00:00:00.000,GLD fair value,240.9379045897206
1314,2024-12-05T00:00:00.000,GLD fair value,240.50353694553422
1315,2024-12-06T00:00:00.000,GLD fair value,241.00725108146875
1316,2024-12-09T00:00:00.000,GLD fair value,241.28776282402885
1317,2024-12-10T00:00:00.000,GLD fair value,242.21834764764878
1318,2024-12-11T00:00:00.000,GLD fair value,243.21956907319097
1319,2024-12-12T00:00:00.000,GLD fair value,243.52694675979524
1320,2024-12-13T00:00:00.000,GLD fair value,243.05284193960142
1321,2024-12-16T00:00:00.000,GLD fair value,242.95170478176118
1322,2024-12-17T00:00:00.000,GLD fair value,242.2207658657291
1323,2024-12-18T00:00:00.000,GLD fair value,239.8093958052445
1324,2024-12-19T00:00:00.000,GLD fair value,238.2231660673678
1325,2024-12-20T00:00:00.000,GLD fair value,240.5563367150076
1326,2024-12-23T00:00:00.000,GLD fair value,241.619697222887
1327,2024-12-24T00:00:00.000,GLD fair value,242.7822840099752
1328,2024-12-26T00:00:00.000,GLD fair value,243.0494770222263
1329,2024-12-27T00:00:00.000,GLD fair value,242.87639662370614
1330,2024-12-30T00:00:00.000,GLD fair value,244.46706673904288
1331,2024-12-31T00:00:00.000,GLD fair value,245.81881003890223
1332,2025-01-02T00:00:00.000,GLD fair value,246.62365511517885
1333,2025-01-03T00:00:00.000,GLD fair value,245.71042216116803
1334,2025-01-06T00:00:00.000,GLD fair value,244.02478796906018
1335,2025-01-07T00:00:00.000,GLD fair value,243.01987391421582
1336,2025-01-08T00:00:00.000,GLD fair value,241.74858081911185
1337,2025-01-10T00:00:00.000,GLD fair value,242.21624095766663
1338,2025-01-13T00:00:00.000,GLD fair value,242.491110491585
1339,2025-01-14T00:00:00.000,GLD fair value,242.73913206182104
1340,2025-01-15T00:00:00.000,GLD fair value,243.46891603720434
1341,2025-01-16T00:00:00.000,GLD fair value,245.04321234985065
1342,2025-01-17T00:00:00.000,GLD fair value,246.05282154645602
1343,2025-01-21T00:00:00.000,GLD fair value,246.91845915964012
1344,2025-01-22T00:00:00.000,GLD fair value,248.3176165096521
1345,2025-01-23T00:00:00.000,GLD fair value,248.82039435462346
1346,2025-01-24T00:00:00.000,GLD fair value,250.10612129697319
1347,2025-01-27T00:00:00.000,GLD fair value,249.8772859767746
1348,2025-01-28T00:00:00.000,GLD fair value,250.1927728110253
1349,2025-01-29T00:00:00.000,GLD fair value,250.17320514458928
1350,2025-01-30T00:00:00.000,GLD fair value,251.31579605986553
1351,2025-01-31T00:00:00.000,GLD fair value,253.26549761528253
1352,2025-02-03T00:00:00.000,GLD fair value,261.1878309425372
1353,2025-02-04T00:00:00.000,GLD fair value,262.4733572482897
1354,2025-02-05T00:00:00.000,GLD fair value,264.38096244959627
1355,2025-02-06T00:00:00.000,GLD fair value,265.27427692418644
1356,2025-02-07T00:00:00.000,GLD fair value,266.12277711586023
1357,2025-02-10T00:00:00.000,GLD fair value,266.5311132854837
1358,2025-02-11T00:00:00.000,GLD fair value,266.6408569519928
1359,2025-02-12T00:00:00.000,GLD fair value,266.1852604012231
1360,2025-02-13T00:00:00.000,GLD fair value,266.05591459319965
1361,2025-02-14T00:00:00.000,GLD fair value,266.1306959550117
1362,2025-02-18T00:00:00.000,GLD fair value,265.97871723688525
1363,2025-02-19T00:00:00.000,GLD fair value,267.16046081538934
1364,2025-02-20T00:00:00.000,GLD fair value,268.0486220659751
1365,2025-02-21T00:00:00.000,GLD fair value,269.53332317920194
1366,2025-02-24T00:00:00.000,GLD fair value,272.18957326618806
1367,2025-02-25T00:00:00.000,GLD fair value,269.588420099931
1368,2025-02-26T00:00:00.000,GLD fair value,268.1658206907307
1369,2025-02-27T00:00:00.000,GLD fair value,266.01320325052006
1370,2025-02-28T00:00:00.000,GLD fair value,264.2339699826975
1371,2025-03-03T00:00:00.000,GLD fair value,264.62103149679024
1372,2025-03-04T00:00:00.000,GLD fair value,264.18220881165354
1373,2025-03-05T00:00:00.000,GLD fair value,263.03732515051746
1374,2025-03-06T00:00:00.000,GLD fair value,262.41122606385227
1375,2025-03-07T00:00:00.000,GLD fair value,263.5111325858157
1376,2025-03-10T00:00:00.000,GLD fair value,262.8457920128682
1377,2025-03-11T00:00:00.000,GLD fair value,263.85549260166715
1378,2025-03-12T00:00:00.000,GLD fair value,264.634473915406
1379,2025-03-13T00:00:00.000,GLD fair value,266.4781527272248
1380,2025-03-14T00:00:00.000,GLD fair value,267.1920739911787
1381,2025-03-17T00:00:00.000,GLD fair value,268.14532054005565
1382,2025-03-18T00:00:00.000,GLD fair value,269.76818644793616
1383,2025-03-19T00:00:00.000,GLD fair value,271.2882680717123
1384,2025-03-20T00:00:00.000,GLD fair value,271.81642502745404
1385,2025-03-21T00:00:00.000,GLD fair value,273.11768266349713
1386,2025-03-24T00:00:00.000,GLD fair value,273.4473170545068
1387,2025-03-25T00:00:00.000,GLD fair value,274.6562303752231
1388,2025-03-26T00:00:00.000,GLD fair value,275.3555970599751
1389,2025-03-27T00:00:00.000,GLD fair value,276.6793317359074
1390,2025-03-28T00:00:00.000,GLD fair value,279.3246580059663
1391,2025-03-31T00:00:00.000,GLD fair value,281.01755383354816
1392,2025-04-01T00:00:00.000,GLD fair value,254.2416553733742
1393,2025-04-02T00:00:00.000,GLD fair value,265.31033293682015
1394,2025-04-03T00:00:00.000,GLD fair value,277.45482557765905
1395,2025-04-04T00:00:00.000,GLD fair value,284.8066192851651
1396,2025-04-07T00:00:00.000,GLD fair value,284.68203195683276
1397,2025-04-08T00:00:00.000,GLD fair value,283.8030183859428
1398,2025-04-09T00:00:00.000,GLD fair value,284.3055196145765
1399,2025-04-10T00:00:00.000,GLD fair value,284.17489970184204
1400,2025-04-11T00:00:00.000,GLD fair value,287.2761330601759
1401,2025-04-14T00:00:00.000,GLD fair value,288.09078741368853
1402,2025-04-15T00:00:00.000,GLD fair value,289.5013851950443
1403,2025-04-16T00:00:00.000,GLD fair value,289.8595551939708
1404,2025-04-17T00:00:00.000,GLD fair value,289.56110931532817
1405,2025-04-21T00:00:00.000,GLD fair value,293.5131958479449
1406,2025-04-22T00:00:00.000,GLD fair value,292.38214649022257
1407,2025-04-23T00:00:00.000,GLD fair value,289.5676317655092
1408,2025-04-24T00:00:00.000,GLD fair value,289.5857365335796
1409,2025-04-25T00:00:00.000,GLD fair value,289.7702147005801
1410,2025-04-28T00:00:00.000,GLD fair value,292.0344186882791
1411,2025-04-29T00:00:00.000,GLD fair value,293.23862256872906
1412,2025-04-30T00:00:00.000,GLD fair value,294.12641721424205
1413,2025-05-01T00:00:00.000,GLD fair value,290.67276515176763
1414,2025-05-02T00:00:00.000,GLD fair value,288.6237238431856
1415,2025-05-05T00:00:00.000,GLD fair value,288.7799963412672
1416,2025-05-06T00:00:00.000,GLD fair value,291.05307916745795
1417,2025-05-07T00:00:00.000,GLD fair value,297.76367109244507
1418,2025-05-08T00:00:00.000,GLD fair value,301.07014838533473
1419,2025-05-09T00:00:00.000,GLD fair value,303.4172743127031
1420,2025-05-12T00:00:00.000,GLD fair value,301.5674305287382
1421,2025-05-13T00:00:00.000,GLD fair value,300.42136296002707
1422,2025-05-14T00:00:00.000,GLD fair value,297.5142412855147
1423,2025-05-15T00:00:00.000,GLD fair value,297.58775232322137
1424,2025-05-16T00:00:00.000,GLD fair value,296.7278902204504
1425,2025-05-19T00:00:00.000,GLD fair value,295.1755167946678
1426,2025-05-20T00:00:00.000,GLD fair value,297.8448577496937
1427,2025-05-21T00:00:00.000,GLD fair value,298.9244374440585
